source_id,target_id,relation_type
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2090,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3316,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2090,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3317,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2091,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3307,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2091,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3308,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2091,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3309,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2091,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2091,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3316,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2091,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3317,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2091,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3318,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2091,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3320,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2097,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3307,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2098,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3307,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2099,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3307,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2099,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3312,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2099,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2099,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3315,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2100,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3307,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2100,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3308,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2100,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3312,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2100,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2100,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3315,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2100,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3318,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2100,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3319,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2104,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3307,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2104,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3312,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2104,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2104,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3315,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2109,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3308,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2109,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3309,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2109,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2110,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3308,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2110,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3309,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2110,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3310,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2110,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3312,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2110,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2110,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3319,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2110,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3320,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2114,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3309,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2114,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2122,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2123,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3309,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2123,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2130,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3307,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2130,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3308,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2130,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3311,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2130,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2134,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3309,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2134,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3311,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2134,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2134,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3320,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2135,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3309,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2135,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3311,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2135,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3312,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2135,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2135,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3315,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2135,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3320,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2151,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2151,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3317,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2156,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3308,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2156,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3309,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2156,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3312,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2156,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2157,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3308,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2157,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3309,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2157,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3311,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2157,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3312,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2157,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2157,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3317,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2157,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3319,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2157,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3320,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2162,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2163,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3307,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2163,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3312,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2163,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2167,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3307,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2167,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3308,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2167,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3309,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2167,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2168,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3307,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2168,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3308,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2168,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3309,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2168,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2172,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2173,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2173,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3318,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2173,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3321,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2176,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3309,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2176,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3317,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2180,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2180,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3315,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2181,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2181,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3315,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2181,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3320,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2185,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3308,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2185,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2185,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3318,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2186,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3307,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2186,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3308,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2186,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2186,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3318,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2191,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3309,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2191,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3311,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2191,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3312,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2191,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2192,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3307,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2192,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3308,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2192,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3309,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2192,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3311,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2192,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3312,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2192,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2195,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2203,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3308,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2203,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2203,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3318,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2204,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3307,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2204,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3308,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2204,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2204,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3318,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2208,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3307,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2208,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3311,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2208,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2208,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3317,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2208,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3320,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2210,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3309,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2214,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3307,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2214,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3308,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2214,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3309,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2214,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3310,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2214,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3312,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2214,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2214,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3318,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2219,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3309,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2220,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3308,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2220,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3309,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2223,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3309,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2223,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2224,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3307,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2224,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3309,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2224,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2228,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3307,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2228,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3308,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2228,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2228,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3315,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2229,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3307,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2229,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3308,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2229,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3311,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2229,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2229,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3315,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2229,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3321,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2232,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3309,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2233,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3309,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2240,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3309,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2240,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3310,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2241,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3309,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2241,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3310,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2248,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2248,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3317,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2251,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3308,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2251,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3309,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2252,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3308,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2252,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3309,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2253,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3308,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2253,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3310,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2253,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3312,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2253,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2253,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3319,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2253,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3320,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2264,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3308,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2264,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3309,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2264,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2264,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3315,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2264,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3318,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2268,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3309,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2268,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2269,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3309,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2269,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3314,HAS_INJURY_HISTORY
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2272,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3307,HAS_INJURY_HISTORY
