node_id,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,e50,e51,e52,e53,e54,e55,e56,e57,e58,e59,e60,e61,e62,e63
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3644,0.22048484,-0.17553121,0.038709104,0.11201867,0.45294955,0.04695566,-0.26082167,-0.77917904,-0.55511105,0.4879366,-0.37154078,0.27989438,0.010590041,0.06354992,-0.09103836,-0.8776871,-0.2982217,0.858162,-0.8777043,-0.2977196,-0.7704988,0.13505048,-0.49996597,-0.31786594,-0.9056194,-0.549967,0.23914222,0.19388495,0.8166149,0.77431923,-0.44285375,-0.4984836,-0.50190526,-0.48904228,0.48984277,-0.1704916,0.059185054,0.0072692605,-0.34446615,0.33794478,-0.04002144,-0.8195964,-0.17490481,-0.23663478,-0.6135551,0.73044795,-0.5120313,0.5710099,0.64581454,-0.56542814,-0.2885556,0.65505457,-0.32770282,-0.7883893,-0.14191991,-0.5287669,0.51308185,0.03151494,-0.08436248,-0.10277846,-0.2425275,0.047540735,-0.67358434,0.7775452
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3517,0.9079148,0.20100652,1.0121185,-0.15209532,-1.2683519,-0.06812461,-0.38565883,-0.2825874,-0.6068024,0.48425975,0.15676524,-0.1260923,0.29702556,-0.13508642,0.36514094,0.21224152,-0.5212978,1.2670987,0.1918707,0.81304115,-0.60647845,-0.37290984,-0.3992244,-1.0908558,0.7459881,0.7883556,0.25781557,-0.30720156,0.2229262,0.16824093,-0.011692099,0.1480632,0.9575404,0.40238997,0.17151245,0.33001682,0.16755843,-0.4648232,-0.09318111,-1.0305978,-0.21472926,-0.27804866,-0.32877827,0.4140481,-0.3299121,0.6071664,-0.64388996,-0.19865087,0.6037179,-0.17445914,-0.52806073,-0.58086526,0.28070083,-0.38666683,-1.0319873,-0.31711826,0.6192975,0.14253758,0.68026036,0.36343622,-0.12644117,-0.4442393,-0.2076944,0.7183072
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3494,0.46160424,0.1356428,0.08403871,0.14493525,-0.5985297,0.36637938,-0.12829609,-0.21776743,-0.85589623,-0.41431877,-0.08247857,-0.07793782,-0.05675224,-0.36141062,0.09133814,0.5256036,0.052847683,0.8215185,-0.3714477,0.4670969,0.051044706,-0.43508592,-0.9690147,0.02764095,0.35778219,-0.42792672,-0.018152129,0.06068892,-0.09194967,-0.41699535,-0.090905234,0.30758712,-0.5982888,0.01849806,-0.08498381,-0.0712198,-0.02784387,-0.23174047,-0.012949654,0.7423393,0.27717912,0.13551328,-0.028465139,0.28908807,0.6042782,1.3231411,-0.060154844,0.87919754,0.82376593,0.19801347,0.002922213,0.27148858,0.42033467,0.34976,0.25371277,-0.42244852,0.03964501,-0.25431603,0.17020455,-0.16959895,0.2185121,-0.69696385,-0.079862244,0.004209918
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3545,0.017069796,-0.0988317,0.29947907,-0.3613663,-0.34500393,-0.12221396,0.27669945,-0.89185387,-1.0820601,0.7433748,-0.32416305,0.25617424,-0.62947404,-0.6265643,-0.2067696,0.2892287,-0.5560625,0.34984168,0.036950804,-0.25703573,-0.766296,-0.80358744,0.27444768,-0.47654167,0.09500983,0.5229455,0.5185711,0.088198565,-0.10894142,0.44468752,-0.567525,0.48217618,0.09918282,-0.92234015,0.41992265,0.40834963,0.34217283,0.015859762,0.10889604,-0.25592384,0.27586958,-0.651113,-0.28397214,0.7271419,0.30932942,0.48075318,0.09750226,-0.1345224,0.21967031,0.29131106,0.37118417,-0.5199017,-0.36864966,0.32455346,-0.86527574,-1.30088,-0.37994465,0.48406017,0.5122404,-0.52588546,-0.8382913,-0.457946,-0.63016003,-0.13784042
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3613,1.2893248,-0.32783547,0.4668958,-0.23965237,-0.9135814,0.64433193,-0.4412468,-0.33885372,-0.3838357,-0.10162525,0.006538523,0.026033219,-0.28174227,0.035828684,-0.5551943,-0.716942,0.5072379,0.35204667,-0.034290045,0.48102674,0.3229261,-0.27415827,-0.28074923,-1.1549442,0.019011023,-0.5742875,0.3160182,0.35934472,0.3540335,0.7652991,0.0030670252,0.29606378,0.50112236,-0.24254547,0.45166773,0.19933566,0.09762245,-0.23904605,-0.36492935,-0.63407886,-0.6254369,-0.015698656,0.28783327,0.8359494,0.048319194,0.8646136,-0.5166836,-0.45234212,-0.289955,-0.21804522,0.9886764,0.5338708,0.65797013,-1.1539651,-0.14444926,-1.4236895,0.6389703,0.5107176,0.37156194,-0.0072174445,0.2114378,0.5284505,-0.78403246,0.054527093
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3367,-0.06314762,0.7250751,0.87110096,-0.5266575,0.40485933,-0.7129618,-0.718664,0.024182925,-0.6445332,1.4140623,-0.1116683,0.03240465,-0.02332087,-0.12797984,-0.1528998,-0.29498088,-0.7674328,-0.11658773,-0.17263326,-0.16399749,0.4212656,-0.5488191,0.06190851,-0.17860352,0.5858051,-0.41077948,0.5135255,0.3378425,0.6265371,0.5389434,0.80871093,-0.1893767,0.24822386,-0.09092308,0.28967917,0.17937468,0.27075857,-0.53519756,-0.14406969,-0.35194716,0.17500305,-0.724468,-0.43600067,0.02439405,-0.098963425,0.88138515,0.27631757,-0.4862846,0.71613085,0.36728138,-0.015428701,0.84816015,0.9090464,-0.2206022,-1.0205117,-0.4110675,0.7768903,-0.10845347,0.24965711,-0.059991457,0.117369205,-0.88704556,-0.68899083,0.5907473
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3617,-0.3159353,0.043600906,1.339706,-0.25310814,0.23009947,-0.5479437,0.085000105,-0.3239284,-0.68405366,0.1075113,-0.1713351,0.9581588,0.1701537,0.15439647,-0.3172456,-0.20085399,-0.88408303,1.1043797,0.14527743,0.21962161,-0.19466323,-0.79690415,-1.1858526,-0.29670852,0.18681099,0.35796437,0.33037856,-0.20000693,-0.09059711,0.3125212,-0.4002981,-0.09320995,0.7043779,-0.59931034,0.1849116,-0.44951084,-0.41996086,0.27668545,-0.21136667,0.14967671,0.23863454,0.30925217,0.7671667,1.2842132,-0.46409318,1.481624,0.4407791,-0.28481743,0.22008392,-1.188321,0.19517732,1.3549418,-0.2062093,-0.26301107,-0.55777436,0.048737284,0.02099176,-0.51818734,-0.042455148,-0.37223828,-0.49601755,0.20342429,0.71392524,-0.153193
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3562,-0.14099015,-0.44409683,0.110667154,0.19419597,-0.3479771,-0.12538183,-0.4105736,0.19529046,-0.4840179,0.23847547,-0.4558504,0.1325505,-0.07346148,0.33927825,-0.5605251,-0.44914937,-0.21307248,0.45981678,-0.08950476,-0.049680457,0.14275861,0.51970106,-0.17420836,-0.32812932,0.21075645,0.05827599,0.3512243,0.25260982,-0.31665242,0.07165616,-0.04293196,-0.20468894,0.6132246,-0.64236206,0.3564909,0.22439595,0.16618013,0.124346144,-0.20999704,0.7983074,1.0483958,0.4171477,0.12228146,0.47831434,-0.34405276,0.6053802,-0.72284985,0.6436534,0.75085074,0.07847643,0.6376784,-0.020773077,0.01030339,0.8487491,-0.20972957,0.29465795,0.25614432,0.391853,0.80099016,-0.17917007,0.6160045,-0.46503082,-0.46525908,0.5860461
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3605,0.28291202,-0.3701692,0.5911995,-0.0067988997,0.009911484,-0.10113973,-0.10412034,1.054534,-0.73022586,1.4788991,-0.40349618,0.69638085,-0.11736753,-0.40874535,-0.043884907,0.47616422,-0.46060717,1.089942,-0.06837613,0.0057374747,-0.30165437,-0.70681894,-0.09043511,-0.71517855,-0.32283399,-0.32578123,-0.5015009,0.39692903,-0.18290769,-0.5977085,0.043860268,-0.01209526,0.2376931,-0.44359085,0.24536757,0.22135954,0.3723631,-0.5779427,-0.061696045,0.33687997,-0.64587504,0.30660316,0.21300367,0.27269128,-0.52339053,0.18306606,-0.39709145,-0.121258475,0.25805116,-0.41217053,0.11070313,0.18019447,-0.08935918,-0.83242047,0.011776625,-0.29904458,1.0577327,-0.14976232,0.057420734,-0.3491538,-0.5828478,0.044296384,-0.015059586,-0.6317728
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3498,0.8577026,-0.09929944,0.21650977,-0.15840738,0.28887105,-0.30733624,-0.72018385,-0.1023601,-0.24433905,0.21825156,0.078454226,0.60087377,-0.17937425,-0.10058201,0.107085645,0.48227358,-0.31974146,0.40463427,-0.5855714,-0.0042583034,0.15647225,0.27161372,-0.5425735,0.09149601,0.30606422,-0.64193916,-0.20143631,0.19491437,-0.19705313,0.08096411,-0.09262143,0.13117905,-0.6578738,-0.8341797,-0.2091947,0.5947674,0.38896528,0.10662243,0.12869555,-0.36268586,0.028434293,0.081105806,0.22042692,0.10597699,0.30107236,1.1184552,0.013790197,-0.33217135,0.54207,0.049996555,0.26393178,-0.20798314,-0.17030174,0.27976692,0.312803,0.057651486,-0.33535695,-0.65682054,1.1896808,-0.43216968,0.5615501,-0.22632954,0.16870406,-0.20043533
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3627,0.68057555,-0.39548203,0.5180545,-0.05368229,0.2820782,0.05792485,0.39825538,0.29191306,-0.11041686,0.7967968,-0.9084383,0.38309675,0.27773738,-0.78543407,-0.18742372,-0.92736787,-0.053435765,0.8567803,-0.78774107,-0.5314589,-0.46682194,0.49814555,-0.13874753,-0.112632886,-0.29107368,-0.30514836,-0.3115796,0.49667937,0.3226081,0.9262508,-0.4468581,-0.35740626,-0.09500504,-0.4659064,0.16540036,-0.04790801,0.8910268,0.05028485,0.25402406,0.26673973,0.59616506,-1.0788996,-0.5508604,0.22507802,-0.43475044,0.8771618,-0.5106021,0.61380416,0.37907612,-0.622974,-0.13151032,0.27914008,-0.5254017,-0.1913367,0.23865566,-0.27079463,0.1574952,0.63726205,-0.19482009,-0.27978283,-0.17266381,0.2023002,-0.6574473,0.36316392
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3530,0.011106171,0.25340304,0.7741413,-0.27319,-0.05462069,-0.5944367,0.27336916,-0.03480193,-0.73259664,-0.6462772,-0.19840856,0.27119714,0.07284552,-0.10370122,0.2974518,-0.7137451,0.48642406,0.81306744,0.038010847,0.17087676,0.19902584,-1.0828217,-0.123762615,-0.84714645,0.6672737,-0.9224141,0.043679986,-0.6059296,0.19631639,0.10514969,-0.61357415,-1.0368245,0.23219103,-0.7580175,0.14279824,0.5824185,-0.3357305,0.10188675,-0.2479834,-0.08276014,0.8096431,-0.5865087,1.094992,0.011886713,0.22318654,1.005419,-0.24631047,0.6876554,-0.12066577,-0.60854566,0.155239,0.55196637,0.5329078,-0.38561374,0.18977028,-0.082854256,0.295647,0.43457362,0.6171169,-0.087820314,-0.17060588,-1.0739961,-0.4905737,-0.43967485
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3609,0.81957173,-0.41542003,0.962185,-0.018924043,0.14966689,0.40267354,-0.8256881,-0.16490789,0.1022275,0.6905496,-0.16453879,1.2371182,-0.18191163,0.20353784,-1.1252625,0.62284076,0.030615833,0.68568504,0.33211148,1.3144788,-0.65487885,-1.3983084,-0.42909756,0.04678795,0.50692433,-0.3939709,0.6561932,0.61012965,-0.031011015,0.6236639,0.28983834,-0.38087058,-0.3096576,-0.53046364,0.012043424,0.7190681,-0.42590263,-0.53574336,-0.3053759,0.38682,0.5758422,-0.21398813,0.0061117425,0.44664323,-0.7265248,0.4851011,-0.7210222,-0.27501422,0.34261355,0.58974165,-0.30794132,0.31947157,-0.25624532,0.08640296,-0.061972897,0.120614536,0.58108443,0.503587,0.25733346,-0.5685871,-0.5241839,0.33734837,0.12353358,0.41250244
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3496,0.20325431,-0.4822767,0.032196008,0.034971397,-0.64368445,-0.19139437,-0.864373,-0.12425298,-0.14456871,0.13656807,-0.095336325,0.18677463,-0.2739147,0.09007948,0.43610534,0.028767316,0.008973882,-0.46797994,-0.0746298,-0.10494158,0.009165977,0.115223706,-0.319875,-0.33543777,0.05165119,-0.35801655,-0.40300697,-0.39660406,-0.3625057,0.43773338,-0.21844023,0.41770732,0.46710876,-0.44980907,-0.3103735,1.030984,-0.11592356,-0.34288388,-0.40274855,-0.21586782,-0.18153827,-0.20875221,0.3728216,0.14597625,-0.27781034,1.08945,-0.2059908,0.8449795,0.30098206,-0.22995721,0.23054063,0.47494787,0.025460338,0.44543666,-0.33751807,-0.44869125,-0.4118112,-0.3736732,1.0340602,-0.26290366,0.00012806823,-0.37949502,0.4075398,0.7425452
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3570,-0.090402424,0.37517184,0.77770734,-0.009048561,-0.37792638,-0.4496745,-0.50785774,0.05789429,0.69333,0.57593066,0.09336113,-0.3738614,0.3968465,0.26673147,-0.027769556,-0.02680362,0.39840156,1.0284389,-0.76265895,0.35428756,-0.54408777,-0.5095786,-0.20243901,-0.6362614,0.3916447,0.15825033,-0.2284806,0.40562555,1.2280165,0.6168729,0.35280162,-0.021006111,0.047709752,-0.73703545,-0.051267564,0.17472138,0.9032199,-0.9554263,-0.4114726,0.22604975,-0.43556926,-0.23943931,0.18446866,0.79328907,-0.08945339,0.7039495,-0.48251566,-0.31452343,0.062251423,0.43572947,0.07811773,0.24471773,0.1354996,0.4595705,-0.92302674,-0.84655285,0.24723992,-0.024169603,0.41259143,-0.66204214,-0.4241425,0.020650689,-0.5408889,-0.38845667
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3582,0.058831632,-0.54145706,1.2119693,0.07125805,-0.25243214,-0.9490637,-0.07063228,-0.47383255,-0.34293586,0.2750456,-0.42458063,0.8343643,-0.747286,0.3901925,-0.43751836,-0.6311335,0.17504203,1.3000193,0.27895564,-0.23186725,-0.16167088,0.4033157,-0.4535571,-1.1987492,0.46156558,-0.23205605,-0.2976867,0.1097213,-0.13758905,-0.1510588,-0.26015145,-0.5220497,-0.48467645,0.13195218,0.5453714,0.19260924,0.03261616,-0.058583014,-0.52418303,-0.370221,-0.24634089,-0.16410142,0.35251963,0.19127198,0.6429206,0.5961709,0.113149196,-0.4827418,0.040484242,0.236144,-0.334832,-0.079701744,-0.5265004,-0.52560407,-1.290774,-0.31138095,0.6016603,0.07963682,0.44286746,0.03548276,-0.09954285,0.25448808,-0.7554373,-0.16957659
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3395,-0.37713283,0.33012778,0.6206387,0.3983154,0.6031544,-0.6366801,-1.0377036,-0.25073835,-0.63458073,1.3733069,-0.1553288,0.36265707,0.39877442,-1.0936464,0.082085066,-0.7113916,-0.44904262,-0.1692093,-0.2835441,-0.025905753,0.14048932,-0.80234,-0.6531938,-0.12752725,1.0203645,0.6197308,0.5684878,0.007847514,0.356268,0.63649213,0.2928052,0.16090785,0.5350404,0.41196686,-0.0066610775,0.5594183,0.124303415,-0.41604313,-0.2067658,-0.5462428,-0.034926128,-0.98191077,-0.06890638,0.65793306,-0.14409985,0.30817547,-0.15569983,0.39348838,0.6430687,-0.1562838,0.031820893,0.8522096,0.54091454,-0.20486793,-0.8051739,-0.09940048,0.6476814,-1.0578151,-0.36750337,-0.5245892,0.044992745,-0.33397615,-0.4630107,0.25306365
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3672,0.091748804,-0.5012372,0.3308598,-0.07736887,0.2974318,0.15269029,-0.491828,0.3823606,-0.7191243,-0.080693975,-0.71962386,0.43412545,0.13968758,-0.14791429,0.35867834,-0.2067807,0.45412257,0.37588832,-0.09881294,0.13420543,0.3937278,0.5446736,0.2044667,0.03472879,0.05346947,-0.22499406,0.35576835,-0.18067017,-0.17212676,0.38545552,0.017650243,0.86321044,-0.3228137,-0.79235595,0.054379914,0.3820197,-0.22634138,-0.03229818,-0.049336344,0.38958353,0.31760287,0.18889645,-0.009643138,-0.124838956,-0.08712191,1.1520643,0.12132591,0.51240647,0.43688998,-0.08711741,0.123686664,0.16816495,-0.3832226,0.71729493,-0.12874126,-0.15235461,0.59634566,-0.01841946,0.10262443,-0.095763326,0.9635019,-0.51503694,-0.47130993,-0.44481108
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3527,0.013587909,-0.25665998,-0.09235618,-0.26659757,-0.40760976,0.063442074,-0.18967628,-0.22556072,-0.6601959,-0.11497961,-0.587495,0.20817673,-0.13305576,0.0016249164,-0.65506464,0.30654842,-0.30817112,0.004761615,-0.25995874,-0.16815504,0.2214339,0.25486785,-0.51063156,-0.17148626,0.3752447,-0.62772566,-0.2122805,-0.33283928,-0.037947517,0.77635443,0.808537,-0.44143063,0.16625299,-0.6521922,0.36606857,-0.12673843,0.3134182,-0.13891801,0.5585538,0.476568,0.032649852,0.33158678,0.28868467,0.7271172,0.35612214,0.9667578,-0.30921245,0.53186214,0.7645974,0.54334736,0.27854645,-0.56486005,-0.1875312,-0.35301608,-0.29587835,0.13112679,0.19876033,-0.6588135,0.61149204,-0.3979174,0.08114051,-0.27064154,0.49833646,0.28294083
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3441,0.30559292,0.22007063,-0.2927385,0.3361726,-0.17453581,0.5540448,0.08702069,-0.034755033,-0.57052386,0.65275973,0.6357182,0.35198206,-0.38843825,-1.0961517,-0.1480018,-0.74628395,0.40907037,1.2316955,-0.17416188,0.5817309,0.39219147,-0.6923638,-1.0057769,-0.19975422,0.63016814,-0.47445044,-0.7684034,0.086372875,0.7712841,0.34439513,0.29362613,-0.37560788,0.39987695,-1.3256565,0.17496565,0.3178373,-0.075773105,-0.3803619,-0.09598374,-0.42050302,-0.50515014,0.4407852,-0.49042386,-0.2427695,-0.35387844,0.7359138,-0.16332377,-0.24683052,0.7209825,-0.27609077,0.28781083,0.09481567,-0.48877358,-0.2540665,-0.1939929,-0.6504957,-0.29898974,-0.30677345,0.18118188,-0.5107697,0.12413362,0.18063612,-0.6643469,-0.6334944
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3604,0.12117712,-0.5383723,0.3572436,-0.69683707,-0.10976436,-0.2773115,-0.52990156,-0.4446035,-0.43670025,-0.32691363,-0.5032474,0.052082796,-0.025563778,0.26723862,0.24061544,0.6048315,-0.1900009,0.6334136,-0.30054978,0.454974,0.11376441,0.17777589,-0.48457274,0.35449365,0.48674497,-0.68997324,0.34032086,-0.22593397,-0.23439208,0.7741222,0.4373441,0.6441168,0.33896008,-0.015839374,0.41924837,-0.23243462,0.16682878,-0.04974782,0.09196638,0.5557966,0.34621415,-0.2869806,0.33340082,-0.27152303,0.04435603,0.66448784,0.40554583,0.31391895,0.87142146,0.57483643,1.1171703,0.43430585,-0.22938676,0.41056967,0.026623422,-0.14074111,0.045300014,-0.2917801,0.4284851,0.1919898,0.07202594,-0.32343507,-0.44348654,0.056967724
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3654,0.41587064,-0.45936918,0.24298762,0.13938403,-0.3094666,-0.13997345,-0.5024459,-0.4709385,0.008919069,1.088814,-0.35285544,0.30477044,-0.00014048317,0.37307537,0.08633425,-0.33273923,0.27612513,-0.031272568,-0.06820278,0.1950066,-0.07986967,0.15542056,-0.64315516,-0.28833345,0.19081268,0.09227599,-0.5384091,-0.15034391,-0.15554433,0.026704127,-0.122043446,-0.25089765,-0.330748,-1.0555879,0.15696491,0.3018414,0.08112704,-0.12524432,-0.45562732,-0.25682876,0.15012127,0.20793529,0.17670636,-0.3571429,-0.09015083,0.4178238,-0.28196004,0.850036,0.21268018,-0.016773403,-0.12393147,-0.5218475,-0.15723342,0.73440874,-0.25301707,0.020074429,0.62487465,-0.7832255,0.7741306,-0.5351521,0.5945734,-0.73680717,-0.15702622,-0.0595809
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3599,-0.030907452,-0.029784443,0.827724,0.16478784,-0.5753368,-0.12638515,-1.1574423,-0.036664303,-0.69986045,0.34102073,-0.41319633,0.23640902,-0.38088432,0.3563538,-0.14772566,0.37738207,0.05808279,0.293084,-0.19559374,-0.35340425,-0.5970689,0.69000375,-0.2774929,-0.29725504,0.3571618,-0.5673404,-0.3616118,-0.055958685,0.06271008,0.4143364,0.42520764,-0.028448468,-0.1232172,-0.37345597,-0.71982723,-0.02021849,0.70868933,-0.016717764,0.16866319,-0.22525012,0.28775552,0.19210525,0.6396089,-0.4148362,0.12512797,0.2323544,0.031034898,0.23603724,1.4426349,-0.18209767,0.5304542,0.3945413,0.36095813,0.47238755,-0.07479218,0.01886454,0.045345545,0.055995595,0.5219117,-0.46859583,-0.0398407,-0.22472888,-0.25496602,-0.11946045
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3563,0.3003678,-0.6760695,0.7256887,-0.3292858,0.05712514,0.13574007,-0.24627076,0.2668995,-0.27289513,0.75821084,-0.33350566,0.2934402,-0.28145263,-0.2209792,0.12549883,0.20895836,-0.28440037,0.09092966,-1.0029542,-0.43854555,-0.52644897,0.41378146,-0.16105494,0.22458991,0.94453675,-0.45705187,-0.14439622,-0.23542157,-0.60041064,0.30171198,-0.08665814,-0.17230296,0.65983707,0.17815606,0.04541892,-0.19363122,0.27093807,0.41276258,-0.49732828,-0.04725761,0.39422607,0.010944883,0.20294578,0.5617949,0.2747192,1.09567,0.24480847,0.63934326,0.21023622,-0.07060062,0.45683,0.1326072,0.0009839195,0.33384663,0.12481103,-0.10667893,-0.06414037,-0.08206835,0.6514151,0.22577412,0.19307728,-0.40081742,-0.3703675,-0.013791373
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3649,0.3523369,-0.46763033,1.1225672,0.62860197,0.05306599,-0.3666064,-0.14435011,-0.28400663,0.013926139,-0.11582853,0.050017856,0.74416673,-0.4014938,-0.7100824,0.8628329,-1.1640908,-0.59726113,0.31510633,-0.28245506,-0.47109473,0.42075467,-0.2946849,0.31196478,-0.02735604,-0.14927682,-0.46290517,-0.2868552,-0.21646158,0.000120396275,1.4482739,-0.57966137,0.025265528,0.6704276,-0.2609341,0.4658784,-0.008852014,0.46616265,0.26644334,-0.02464959,-0.017752068,-0.40857396,-0.22225933,0.2394213,1.2773888,-0.63209623,0.28338376,0.44746387,-0.36075684,-0.25289258,0.27279174,0.19434191,0.6254289,-0.37612042,0.08948074,-0.34020832,-0.2017201,0.74168956,-0.45382205,0.4588553,-0.61533785,-0.037378017,-0.21859555,-0.8444168,-0.050746873
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3418,0.4872436,0.051130492,-0.34958926,0.43741408,-0.47055104,-0.5073182,-0.7659215,0.6274933,0.57952136,0.2805895,-0.6104828,0.16912518,0.2911869,-0.6341407,-0.66186404,-0.3876043,-0.3792133,1.2557764,0.015211496,0.14340854,0.99698377,-0.39768368,0.7827248,-0.9405513,0.6671053,-0.9923338,0.48342305,0.0878387,-0.21410713,0.031044733,-0.1733975,-0.025110716,0.27336863,-1.1589692,0.37104785,0.061647274,-0.19358458,0.41200235,-0.38244256,-0.08802357,-0.50559676,-0.09804224,-0.4988199,0.12706314,-0.3610058,0.9138084,0.17011887,0.0745896,0.32276905,0.13674569,0.18361765,0.355718,-0.19179781,0.03908141,-0.67864597,-0.757095,0.61469465,-0.48980963,-0.38616934,-0.094817884,-0.35556555,-0.20962802,-0.35786924,0.7587975
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3564,0.34856984,-0.03595969,0.19692558,-0.24348913,-0.27235773,-0.17713085,-0.69091153,0.7177463,-1.027415,-0.16992256,-0.55145353,0.4468369,-0.0074524456,0.35407355,0.052514795,0.22504863,0.33074644,0.09041115,-0.23183513,0.49924764,0.5002281,0.10242184,-0.8934331,-0.21323118,0.0319138,-0.59317255,0.15005088,-0.35264307,0.4995542,0.4800701,-0.024778344,0.7708813,0.25777784,-0.14050405,-0.17055556,-0.17784253,0.14670545,-0.2686667,-0.3885152,-0.06291321,0.57586914,0.29065132,-0.261847,-0.15161237,0.19907828,1.2369816,0.5027094,-0.38122153,0.17227381,-0.13755818,0.16931744,-0.3937281,-0.004031248,0.35200843,-0.5120165,-0.0529101,0.5260782,-0.08428129,0.27099717,0.11176754,-0.015257605,0.0034915565,0.2706043,0.18085848
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3484,0.31328002,-0.045280058,-0.2565725,0.040697504,-0.1323553,0.74271286,-0.84632415,-0.50780725,-0.4643216,-0.082736224,-0.2090205,0.71811193,-0.50165474,-0.27687818,0.15559243,0.30940762,-0.46670452,-0.31645775,-0.49553686,0.4780652,0.08829862,-0.31648588,-0.36703238,-0.14360619,0.37632382,-0.5162883,-0.6558422,0.7300979,0.18558554,0.38837373,-0.40283453,0.23260674,0.8050699,-0.09908139,-0.26367694,0.07407675,0.08112841,0.0300335,-0.14202817,-0.18106289,0.13549948,-0.035137657,-0.025032785,0.4579999,-0.060197353,0.905921,0.73184913,0.45064387,0.5391894,-0.08727172,0.31631857,-0.43103337,-0.4265251,0.074888095,-0.63675,0.57626766,0.14538543,-0.06757095,0.93433887,0.33133298,-0.19843316,-0.045470595,-0.15836881,0.18424419
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3435,0.52719045,-0.21573575,1.0617185,0.25581798,-0.20504622,-0.68785524,-0.4104002,0.2719382,-0.5060211,0.009774814,-0.09673976,-0.072085634,-0.52306074,-0.63622725,-0.16887762,0.37144077,-0.4515357,0.9055104,-0.31433854,-0.13397922,-0.19452137,-0.36536205,0.73860395,-0.5845279,0.5920775,-0.91164553,-0.49733582,1.1295074,1.2597693,0.45196003,0.24143954,0.4732407,1.1716468,0.13232657,0.090686105,-0.2611236,-0.09009119,0.20143145,-0.37721136,0.26985455,0.6342384,-0.4733963,-0.75515366,0.32650033,-1.2049489,0.56904864,-0.7057497,-0.16299835,0.20030232,0.054034315,0.09087269,0.051148593,0.5782612,-0.121837616,-0.26167536,-0.4703209,0.24542107,-0.40263483,0.63565564,-0.2529229,0.9609622,-0.5321579,-0.029683452,-0.46516258
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3541,0.46596113,0.65448743,0.9976963,0.020935293,0.12453703,-0.09809933,-0.12563202,-0.52951664,-0.548895,0.4434279,0.015163764,-0.5495625,0.6604365,0.12737566,0.05453808,0.19658494,-0.2447194,0.1813795,0.5514398,-0.5775731,-0.70363367,-0.7359382,0.13944234,-0.78703815,-0.04859539,-0.6575459,-0.4291318,1.3314109,-0.4328107,0.09709546,0.14148724,-0.15244085,-0.1972025,-0.3304637,0.3792717,-0.022343073,-0.6120188,0.30869296,0.32907233,-0.6707949,0.07500346,-0.15643056,0.032434214,0.27382973,-0.1364013,0.5928265,-0.26500148,0.60063416,0.25176856,-0.289661,-0.16917028,0.51641095,-0.57912,-0.31820872,-0.6218365,-1.1298223,1.024226,-0.33208114,0.15779139,-0.20013441,0.57910836,-0.0367937,-0.97025937,0.06503586
