player_id,season,salary_usd,log_salary,salary_cap,salary_cap_ratio,log_salary_cap_ratio,salary_cap_equiv,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,_is_lottery,draft_is_first_round,draft_is_second_round,undrafted_flag,agent_name,agent_client_count,agent_name_all,agent_is_top,age_now,years_since_draft,team_value_usd,team_value_pct,team_big_market_flag,city,state,award_All-Defensive,award_All-NBA,award_All-Rookie,award_All-Star MVP,award_Clutch Player of the Year,award_Coach of tFTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,PTS_per_min,REB_per_min,AST_per_min,STL_per_min,BLK_per_min,TOV_per_min,FGA_per_min,FGM_per_min,3PA_per_min,3PM_per_min,FTA_per_min,FTM_per_min,OREB_per_min,DREB_per_min,PF_per_min,PTS_per_gp,REB_per_gp,AST_per_gp,STL_per_gp,BLK_per_gp,TOV_per_gp,FGA_per_gp,FGM_per_gp,3PA_per_gp,3PM_per_gp,FTA_per_gp,FTM_per_gp,OREB_per_gp,DREB_per_gp,PF_per_gp,eFG%_calc,TS%_calc,AST_TO_ratio,OREB_share,DREB_share,log1p_PTS,log1p_REB,log1p_AST,log1p_STL,log1p_BLK,log1p_TOV,log1p_FGA,log1p_FGM,log1p_3PA,log1p_3PM,log1p_FTA,log1p_FTM,log1p_OREB,log1p_DREB,log1p_PF,log1p_Min,log1p_PTS_per_min,log1p_REB_per_min,log1p_AST_per_min,log1p_TOV_per_min,team_abbr,draft_year,round,round_pick,overall_pick,drafthe Year,award_Defensive Player of the Year,award_Finals MVP,award_Most Improved Player,award_Most Valuable Player,award_NBA Cup All-Tournament Team,award_NBA Cup MVP,award_NBA Eastern Conference Finals MVP,award_NBA Western Conference Finals MVP,award_Rookie of the Year,award_Sixth Man of the Year,award_Twyman-Stokes Teammate of the Year Award,award_total,injury_events,injury_unique_dates,injury_unique_categories,injury_any
180,2023,9800926.0,16.09798753100401,136000000.0,0.0720656323529411,0.069587284984318,10131563.121235294,29,33,21,12,14.4,5.0,1.9,4.6,40.5,0.8,2.1,38.6,0.4,0.6,68.4,0.2,1.5,1.7,2.1,0.2,0.6,0.3,0.4,12.5,0,0,2.6,0.3472222222222222,0.1180555555555555,0.1458333333333333,0.0416666666666666,0.0208333333333333,0.0138888888888888,0.3194444444444444,0.1319444444444444,0.1458333333333333,0.0555555555555555,0.0416666666666666,0.0277777777777777,0.0138888888888888,0.1041666666666666,0.0277777777777777,0.1515151515151515,0.0515151515151515,0.0636363636363636,0.0181818181818181,0.009090909090909,0.006060606060606,0.1393939393939393,0.0575757575757575,0.0636363636363636,0.0242424242424242,0.0181818181818181,0.0121212121212121,0.006060606060606,0.0454545454545454,0.0121212121212121,0.5,0.5139802631578948,10.5,0.1176470588235294,0.8823529411764706,1.791759469228055,0.9932517730102832,1.1314021114911006,0.4700036292457356,0.262364264467491,0.1823215567939546,1.7227665977411035,1.0647107369924282,1.1314021114911006,0.5877866649021191,0.4700036292457356,0.3364722366212129,0.1823215567939546,0.9162907318741552,0.3364722366212129,2.734367509419584,0.2980448594873275,0.1115910654084623,0.13613217432458,0.0137933221323358,MIN,2017.0,2.0,21.0,51.0,False,False,True,False,Unknown Agent,309,Unknown Agent,True,30,6.0,2500000000.0,0.06666666666666667,False,Minneapolis,MN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
403,2023,6190476.0,15.638522701465655,136000000.0,0.0455182058823529,0.0445126533000759,6399313.528588235,28,72,35,37,13.9,5.0,1.9,5.1,37.8,1.1,3.3,32.9,0.1,0.1,57.1,0.2,0.7,0.8,1.3,0.5,0.5,0.2,1.0,9.6,1,0,0.4,0.3597122302158273,0.0575539568345323,0.0935251798561151,0.0359712230215827,0.014388489208633,0.0359712230215827,0.3669064748201438,0.1366906474820143,0.237410071942446,0.079136690647482,0.0071942446043165,0.0071942446043165,0.014388489208633,0.0503597122302158,0.0719424460431654,0.0694444444444444,0.0111111111111111,0.0180555555555555,0.0069444444444444,0.0027777777777777,0.0069444444444444,0.0708333333333333,0.0263888888888888,0.0458333333333333,0.0152777777777777,0.0013888888888888,0.0013888888888888,0.0027777777777777,0.0097222222222222,0.0138888888888888,0.4803921568627451,0.4860031104199067,2.6,0.25,0.8749999999999999,1.791759469228055,0.5877866649021191,0.832909122935104,0.4054651081081644,0.1823215567939546,0.4054651081081644,1.8082887711792652,1.0647107369924282,1.4586150226995167,0.7419373447293773,0.0953101798043248,0.0953101798043248,0.1823215567939546,0.5306282510621704,0.6931471805599453,2.7013612129514133,0.3072730819289506,0.0559586536480445,0.0894065877155846,0.0353393664453088,CHI,2018.0,2.0,2.0,32.0,False,False,True,False,Reggie Brown,4,Reggie Brown / Zach Kurtin,False,29,5.0,4600000000.0,0.8333333333333334,True,Chicago,IL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,True
91,2023,12100000.0,16.308716093211594,136000000.0,0.0889705882352941,0.085232835537701,12508197.05882353,29,23,8,15,13.6,5.0,1.7,4.7,35.2,1.1,3.6,30.1,0.6,0.7,81.3,0.2,1.3,1.6,2.1,0.7,0.4,0.1,0.6,10.7,0,0,1.0,0.3676470588235294,0.1176470588235294,0.1544117647058823,0.0294117647058823,0.0073529411764705,0.0514705882352941,0.3455882352941177,0.125,0.2647058823529412,0.0808823529411764,0.0514705882352941,0.0441176470588235,0.0147058823529411,0.0955882352941176,0.0441176470588235,0.217391304347826,0.0695652173913043,0.0913043478260869,0.017391304347826,0.0043478260869565,0.0304347826086956,0.2043478260869565,0.0739130434782608,0.1565217391304348,0.0478260869565217,0.0304347826086956,0.0260869565217391,0.008695652173913,0.0565217391304347,0.0260869565217391,0.4787234042553191,0.4992012779552716,3.0000000000000004,0.125,0.8125,1.791759469228055,0.9555114450274363,1.1314021114911006,0.3364722366212129,0.0953101798043248,0.5306282510621704,1.7404661748405046,0.9932517730102832,1.5260563034950492,0.7419373447293773,0.5306282510621704,0.4700036292457356,0.1823215567939546,0.832909122935104,0.4700036292457356,2.681021528714291,0.3130917879771492,0.1112256351102243,0.143590919612256,0.0501897445238552,SAS,2018.0,2.0,4.0,34.0,False,False,True,False,Ty Sullivan,9,Ty Sullivan,False,29,5.0,3250000000.0,0.4,False,San Antonio,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,3.0,True
583,2023,1836096.0,14.423152681011008,136000000.0,0.0135007058823529,0.0134103833895497,1898037.2385882356,25,23,1,22,20.4,5.0,1.7,5.0,34.5,1.0,3.3,28.6,0.5,0.8,66.7,0.7,1.4,2.1,1.1,0.7,0.6,0.2,1.9,10.7,0,0,-8.7,0.2450980392156863,0.1029411764705882,0.0539215686274509,0.0294117647058823,0.0098039215686274,0.034313725490196,0.2450980392156863,0.0833333333333333,0.1617647058823529,0.0490196078431372,0.0392156862745098,0.0245098039215686,0.034313725490196,0.0686274509803921,0.0931372549019607,0.217391304347826,0.0913043478260869,0.0478260869565217,0.0260869565217391,0.008695652173913,0.0304347826086956,0.217391304347826,0.0739130434782608,0.1434782608695652,0.0434782608695652,0.0347826086956521,0.0217391304347826,0.0304347826086956,0.0608695652173913,0.0826086956521739,0.44,0.4671150971599402,1.5714285714285716,0.3333333333333333,0.6666666666666666,1.791759469228055,1.1314021114911006,0.7419373447293773,0.4700036292457356,0.1823215567939546,0.5306282510621704,1.791759469228055,0.9932517730102832,1.4586150226995167,0.6931471805599453,0.5877866649021191,0.4054651081081644,0.5306282510621704,0.8754687373538999,1.0647107369924282,3.0633909220278057,0.2192142731743202,0.0979804083602037,0.0525180342834464,0.0337381396318501,DET,2021.0,2.0,12.0,42.0,False,False,True,False,Andy Shiffman,16,Mark Bartelstein / Andy Shiffman,False,25,2.0,3070000000.0,0.26666666666666666,False,Detroit,MI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,3.0,True
342,2023,2000000.0,14.508658238524095,136000000.0,0.0147058823529411,0.0145987994211526,2067470.588235294,27,66,29,37,15.0,4.9,1.6,3.4,45.6,1.3,2.9,44.0,0.5,0.6,81.0,0.3,1.1,1.4,0.6,0.3,0.3,0.1,1.7,8.4,0,0,-1.5,0.3266666666666667,0.0933333333333333,0.04,0.02,0.0066666666666666,0.02,0.2266666666666666,0.1066666666666666,0.1933333333333333,0.0866666666666666,0.04,0.0333333333333333,0.02,0.0733333333333333,0.1133333333333333,0.0742424242424242,0.0212121212121212,0.009090909090909,0.0045454545454545,0.0015151515151515,0.0045454545454545,0.0515151515151515,0.0242424242424242,0.0439393939393939,0.0196969696969697,0.009090909090909,0.0075757575757575,0.0045454545454545,0.0166666666666666,0.0257575757575757,0.6617647058823529,0.6686681222707425,2.0,0.2142857142857143,0.7857142857142858,1.7749523509116738,0.8754687373538999,0.4700036292457356,0.262364264467491,0.0953101798043248,0.262364264467491,1.4816045409242156,0.9555114450274363,1.3609765531356006,0.832909122935104,0.4700036292457356,0.4054651081081644,0.262364264467491,0.7419373447293773,0.9932517730102832,2.772588722239781,0.2826695306282367,0.0892311337279426,0.0392207131532812,0.0198026272961797,ATL,,,,,,,,True,Chris Patrick,1,David Bauman / Chris Patrick,False,28,,3320000000.0,0.43333333333333335,False,Atlanta,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,True
599,2023,8000000.0,15.894952224644102,136000000.0,0.0588235294117647,0.0571584138399486,8269882.352941176,28,56,28,28,13.6,4.9,1.9,3.7,51.5,0.2,0.7,25.0,0.9,1.2,80.0,1.6,1.5,3.1,1.2,0.6,0.4,0.6,1.3,12.6,1,0,2.9,0.3602941176470589,0.2279411764705882,0.088235294117647,0.0294117647058823,0.0441176470588235,0.0441176470588235,0.2720588235294118,0.1397058823529411,0.0514705882352941,0.0147058823529411,0.088235294117647,0.0661764705882353,0.1176470588235294,0.1102941176470588,0.0955882352941176,0.0875,0.0553571428571428,0.0214285714285714,0.0071428571428571,0.0107142857142857,0.0107142857142857,0.0660714285714285,0.0339285714285714,0.0124999999999999,0.0035714285714285,0.0214285714285714,0.0160714285714285,0.0285714285714285,0.0267857142857142,0.0232142857142857,0.5405405405405405,0.5794701986754968,2.0,0.5161290322580645,0.4838709677419354,1.7749523509116738,1.410986973710262,0.7884573603642702,0.3364722366212129,0.4700036292457356,0.4700036292457356,1.547562508716013,1.0647107369924282,0.5306282510621704,0.1823215567939546,0.7884573603642702,0.6418538861723948,0.9555114450274363,0.9162907318741552,0.832909122935104,2.681021528714291,0.3077009393422728,0.2053389266807031,0.084557388028063,0.0431721718652087,HOU,,,,,,,,True,Sammy Wloszczowski,3,Sammy Wloszczowski,False,29,,4400000000.0,0.7666666666666667,True,Houston,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,True
647,2023,900000.0,13.71015115341694,136000000.0,0.0066176470588235,0.0065958465583511,930361.7647058824,27,43,5,38,9.1,4.8,1.9,3.9,48.5,0.3,1.1,28.3,0.7,1.1,65.3,0.8,1.2,2.0,0.8,0.5,0.6,0.1,1.4,10.2,1,0,-3.2,0.5274725274725275,0.2197802197802197,0.0879120879120879,0.0659340659340659,0.0109890109890109,0.0549450549450549,0.4285714285714286,0.2087912087912088,0.1208791208791209,0.0329670329670329,0.1208791208791209,0.0769230769230769,0.0879120879120879,0.1318681318681318,0.1538461538461538,0.1116279069767441,0.0465116279069767,0.0186046511627906,0.013953488372093,0.0023255813953488,0.0116279069767441,0.0906976744186046,0.0441860465116279,0.0255813953488372,0.0069767441860465,0.0255813953488372,0.0162790697674418,0.0186046511627906,0.027906976744186,0.0325581395348837,0.5256410256410257,0.5474452554744524,1.6,0.4,0.6,1.7578579175523736,1.0986122886681098,0.5877866649021191,0.4700036292457356,0.0953101798043248,0.4054651081081644,1.589235205116581,1.0647107369924282,0.7419373447293773,0.262364264467491,0.7419373447293773,0.5306282510621704,0.5877866649021191,0.7884573603642702,0.8754687373538999,2.312535423847214,0.4236144266138417,0.1986706947954841,0.0842603436177398,0.0534886849509861,WAS,,,,,,,,True,Unknown Agent,309,Unknown Agent,True,27,,3500000000.0,0.5666666666666667,False,Washington,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,2.0,True
821,2023,4094280.0,15.225101679877758,136000000.0,0.030105,0.0296607387934103,4232401.74,20,17,8,9,11.5,4.8,2.0,5.4,37.0,0.5,2.4,22.5,0.2,0.5,50.0,0.4,1.6,1.9,1.6,0.6,0.4,0.3,1.2,11.0,0,0,-2.1,0.417391304347826,0.1652173913043478,0.1391304347826087,0.0347826086956521,0.0260869565217391,0.0521739130434782,0.4695652173913043,0.1739130434782608,0.208695652173913,0.0434782608695652,0.0434782608695652,0.017391304347826,0.0347826086956521,0.1391304347826087,0.1043478260869565,0.2823529411764706,0.1117647058823529,0.0941176470588235,0.0235294117647058,0.0176470588235294,0.0352941176470588,0.3176470588235294,0.1176470588235294,0.1411764705882353,0.0294117647058823,0.0294117647058823,0.0117647058823529,0.0235294117647058,0.0941176470588235,0.0705882352941176,0.4166666666666666,0.4270462633451957,2.666666666666667,0.2105263157894737,0.8421052631578948,1.7578579175523736,1.0647107369924282,0.9555114450274363,0.3364722366212129,0.262364264467491,0.4700036292457356,1.8562979903656265,1.0986122886681098,1.2237754316221157,0.4054651081081644,0.4054651081081644,0.1823215567939546,0.3364722366212129,0.9555114450274363,0.7884573603642702,2.525728644308256,0.3488180724435122,0.1529076715876613,0.1302651948379014,0.050858417233491,ATL,2023.0,1.0,15.0,15.0,False,True,False,False,Jelani Floyd,8,Jelani Floyd / Thaddeus Foucher / Joe Smith,False,21,0.0,3320000000.0,0.43333333333333335,False,Atlanta,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
245,2023,6175000.0,15.63601960242162,136000000.0,0.0454044117647058,0.0444038074568113,6383315.44117647,29,69,49,20,14.9,4.7,1.9,4.1,46.8,0.8,2.0,39.7,0.1,0.2,50.0,0.9,2.1,3.0,1.3,0.5,0.6,0.1,1.5,11.9,0,0,2.2,0.3154362416107382,0.2013422818791946,0.087248322147651,0.0402684563758389,0.0067114093959731,0.0335570469798657,0.2751677852348993,0.1275167785234899,0.1342281879194631,0.0536912751677852,0.0134228187919463,0.0067114093959731,0.0604026845637583,0.1409395973154362,0.1006711409395973,0.0681159420289855,0.0434782608695652,0.0188405797101449,0.008695652173913,0.0014492753623188,0.0072463768115942,0.0594202898550724,0.0275362318840579,0.0289855072463768,0.0115942028985507,0.0028985507246376,0.0014492753623188,0.0130434782608695,0.0304347826086956,0.0217391304347826,0.5609756097560976,0.561127029608405,2.6,0.3,0.7000000000000001,1.7404661748405046,1.3862943611198906,0.832909122935104,0.4700036292457356,0.0953101798043248,0.4054651081081644,1.62924053973028,1.0647107369924282,1.0986122886681098,0.5877866649021191,0.1823215567939546,0.0953101798043248,0.6418538861723948,1.1314021114911006,0.9162907318741552,2.766319109226186,0.2741683532850581,0.1834394998952958,0.0836500292869249,0.03300629646817,OKC,,,,,,,,True,Adam Pensack,4,Adam Pensack / Ben Pensack,False,30,,3050000000.0,0.23333333333333334,False,Oklahoma City,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,2.0,True
598,2023,2800000.0,14.845130332288226,136000000.0,0.0205882352941176,0.0203791623366521,2894458.823529412,26,48,17,31,11.4,4.6,2.1,3.8,53.8,0.1,0.5,20.8,0.4,0.6,67.9,1.5,2.8,4.3,0.6,0.8,0.2,0.4,1.1,11.6,2,0,-2.8,0.4035087719298245,0.3771929824561403,0.0526315789473684,0.0175438596491228,0.0350877192982456,0.0701754385964912,0.3333333333333333,0.1842105263157894,0.043859649122807,0.0087719298245614,0.0526315789473684,0.0350877192982456,0.131578947368421,0.2456140350877192,0.0964912280701754,0.0958333333333333,0.0895833333333333,0.0124999999999999,0.0041666666666666,0.0083333333333333,0.0166666666666666,0.0791666666666666,0.04375,0.0104166666666666,0.0020833333333333,0.0124999999999999,0.0083333333333333,0.03125,0.0583333333333333,0.0229166666666666,0.5657894736842105,0.5659448818897638,0.7499999999999999,0.3488372093023256,0.6511627906976744,1.7227665977411035,1.667706820558076,0.4700036292457356,0.1823215567939546,0.3364722366212129,0.5877866649021191,1.5686159179138452,1.1314021114911006,0.4054651081081644,0.0953101798043248,0.4700036292457356,0.3364722366212129,0.9162907318741552,1.33500106673234,0.7419373447293773,2.517696472610991,0.3389753668393314,0.3200473569538126,0.0512932943875505,0.067822596338761,UTA,,,,,,,,True,Keith Glass,1,Keith Glass / Luke Glass,False,26,,3090000000.0,0.3333333333333333,False,Salt Lake City,UT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,3.0,True
352,2023,2815937.0,14.850805978972236,136000000.0,0.020705419117647,0.0204939756300799,2910933.4629117646,25,60,37,23,16.0,4.6,1.4,3.4,41.7,0.5,1.6,30.9,1.3,1.7,74.5,1.2,1.3,2.6,1.1,0.6,0.8,0.4,1.1,12.3,0,0,0.1,0.2875,0.1625,0.06875,0.05,0.025,0.0375,0.2125,0.0875,0.1,0.03125,0.10625,0.08125,0.075,0.08125,0.06875,0.0766666666666666,0.0433333333333333,0.0183333333333333,0.0133333333333333,0.0066666666666666,0.01,0.0566666666666666,0.0233333333333333,0.0266666666666666,0.0083333333333333,0.0283333333333333,0.0216666666666666,0.02,0.0216666666666666,0.0183333333333333,0.4852941176470588,0.5544840887174542,1.8333333333333333,0.4615384615384615,0.5,1.7227665977411035,1.2809338454620642,0.7419373447293773,0.5877866649021191,0.3364722366212129,0.4700036292457356,1.4816045409242156,0.8754687373538999,0.9555114450274363,0.4054651081081644,0.9932517730102832,0.832909122935104,0.7884573603642702,0.832909122935104,0.7419373447293773,2.833213344056216,0.2527023535557541,0.1505728584793743,0.0664897412688329,0.0368139731227163,PHX,2018.0,1.0,20.0,20.0,False,True,False,False,Calvin Andrews,3,Calvin Andrews,False,26,5.0,4000000000.0,0.6666666666666666,False,Phoenix,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.0,True
822,2023,7245480.0,15.795888522147376,136000000.0,0.0532755882352941,0.051904916132362,7489908.3988235295,20,69,39,30,16.9,4.6,1.7,3.6,46.6,0.5,1.4,39.4,0.7,1.2,61.3,0.5,1.5,2.0,1.3,0.8,0.5,0.3,1.6,10.6,0,0,-0.5,0.272189349112426,0.1183431952662722,0.0769230769230769,0.029585798816568,0.0177514792899408,0.0473372781065088,0.2130177514792899,0.1005917159763313,0.0828402366863905,0.029585798816568,0.0710059171597633,0.0414201183431952,0.029585798816568,0.0887573964497041,0.0946745562130177,0.0666666666666666,0.0289855072463768,0.0188405797101449,0.0072463768115942,0.0043478260869565,0.0115942028985507,0.0521739130434782,0.0246376811594202,0.0202898550724637,0.0072463768115942,0.017391304347826,0.0101449275362318,0.0072463768115942,0.0217391304347826,0.0231884057971014,0.5416666666666666,0.5571705426356589,1.625,0.25,0.75,1.7227665977411035,1.0986122886681098,0.832909122935104,0.4054651081081644,0.262364264467491,0.5877866649021191,1.5260563034950492,0.9932517730102832,0.8754687373538999,0.4054651081081644,0.7884573603642702,0.5306282510621704,0.4054651081081644,0.9162907318741552,0.9555114450274363,2.884800712846709,0.2407393132045893,0.1118483001365689,0.0741079721537218,0.0462510176507556,ORL,2023.0,1.0,6.0,6.0,True,True,False,False,Bill Duffy,27,Bill Duffy / Justin Haynes,False,21,0.0,2950000000.0,0.16666666666666666,False,Orlando,FL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
727,2023,500000.0,13.122365377402328,136000000.0,0.0036764705882352,0.0036697288889624,516867.6470588235,21,21,7,14,9.4,4.6,1.7,3.7,46.2,0.3,1.1,29.2,0.8,1.2,65.4,0.6,1.2,1.8,1.6,0.7,0.3,0.2,1.1,10.0,0,0,-0.5,0.4893617021276595,0.1914893617021276,0.1702127659574468,0.0319148936170212,0.0212765957446808,0.0744680851063829,0.3936170212765957,0.1808510638297872,0.1170212765957446,0.0319148936170212,0.1276595744680851,0.0851063829787234,0.0638297872340425,0.1276595744680851,0.1170212765957446,0.219047619047619,0.0857142857142857,0.0761904761904762,0.0142857142857142,0.0095238095238095,0.0333333333333333,0.1761904761904762,0.0809523809523809,0.0523809523809523,0.0142857142857142,0.0571428571428571,0.0380952380952381,0.0285714285714285,0.0571428571428571,0.0523809523809523,0.4999999999999999,0.5439924314096499,2.285714285714286,0.3333333333333333,0.6666666666666666,1.7227665977411035,1.029619417181158,0.9555114450274363,0.262364264467491,0.1823215567939546,0.5306282510621704,1.547562508716013,0.9932517730102832,0.7419373447293773,0.262364264467491,0.7884573603642702,0.5877866649021191,0.4700036292457356,0.7884573603642702,0.7419373447293773,2.341805806147327,0.3983476403393003,0.1752040890250906,0.1571855835224123,0.0718257345712555,UTA,,,,,,,,True,Unknown Agent,309,Unknown Agent,True,21,,3090000000.0,0.3333333333333333,False,Salt Lake City,UT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,1.0,True
823,2023,2431080.0,14.703846572364728,136000000.0,0.0178755882352941,0.0177176987102293,2513093.1988235298,22,50,34,16,10.9,4.5,1.6,4.4,36.9,0.8,2.8,29.7,0.4,0.6,71.0,0.1,1.1,1.2,0.9,0.5,0.3,0.1,1.1,8.4,0,0,-2.1,0.4128440366972477,0.110091743119266,0.0825688073394495,0.0275229357798165,0.0091743119266055,0.0458715596330275,0.4036697247706422,0.146788990825688,0.2568807339449541,0.073394495412844,0.055045871559633,0.036697247706422,0.0091743119266055,0.1009174311926605,0.1009174311926605,0.09,0.024,0.018,0.006,0.002,0.01,0.088,0.032,0.0559999999999999,0.016,0.012,0.008,0.002,0.022,0.022,0.4545454545454545,0.482418524871355,1.8,0.0833333333333333,0.9166666666666669,1.7047480922384253,0.7884573603642702,0.6418538861723948,0.262364264467491,0.0953101798043248,0.4054651081081644,1.6863989535702288,0.9555114450274363,1.33500106673234,0.5877866649021191,0.4700036292457356,0.3364722366212129,0.0953101798043248,0.7419373447293773,0.7419373447293773,2.476538400117484,0.3456047201844854,0.1044426633675973,0.079336742236521,0.0448505661653517,DEN,2023.0,1.0,29.0,29.0,False,True,False,False,Darren Matsubara,13,Darren Matsubara,False,23,0.0,3370000000.0,0.5333333333333333,False,Denver,CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
405,2023,7500000.0,15.830413711839864,136000000.0,0.0551470588235294,0.0536801494636237,7753014.705882353,28,74,43,31,16.1,4.5,1.9,3.1,59.7,0.0,0.0,0.0,0.8,1.1,67.5,1.9,3.7,5.7,1.8,0.7,0.4,0.4,2.1,15.6,1,0,0.5,0.2795031055900621,0.3540372670807453,0.1118012422360248,0.0248447204968944,0.0248447204968944,0.0434782608695652,0.1925465838509316,0.1180124223602484,0.0,0.0,0.0683229813664596,0.0496894409937888,0.1180124223602484,0.2298136645962732,0.1304347826086956,0.0608108108108108,0.077027027027027,0.0243243243243243,0.0054054054054054,0.0054054054054054,0.0094594594594594,0.0418918918918918,0.0256756756756756,0.0,0.0,0.0148648648648648,0.0108108108108108,0.0256756756756756,0.05,0.0283783783783783,0.6129032258064515,0.6277901785714286,2.571428571428572,0.3333333333333333,0.6491228070175439,1.7047480922384253,1.9021075263969205,1.029619417181158,0.3364722366212129,0.3364722366212129,0.5306282510621704,1.410986973710262,1.0647107369924282,0.0,0.0,0.7419373447293773,0.5877866649021191,1.0647107369924282,1.547562508716013,1.1314021114911006,2.8390784635086144,0.246471803805118,0.303090697804626,0.1059814408562919,0.0425596144187959,GSW,2015.0,1.0,30.0,30.0,False,True,False,False,Todd Ramasar,14,Todd Ramasar,False,29,8.0,7700000000.0,1.0,True,San Francisco,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,True
733,2023,1801769.0,14.404280073044214,136000000.0,0.0132483014705882,0.0131613102066801,1862552.2071470588,24,56,35,21,11.0,4.5,1.5,3.5,42.3,1.2,3.0,40.8,0.3,0.3,89.5,0.2,1.0,1.1,0.5,0.2,0.2,0.1,0.9,7.2,0,0,0.9,0.4090909090909091,0.1,0.0454545454545454,0.0181818181818181,0.009090909090909,0.0181818181818181,0.3181818181818182,0.1363636363636363,0.2727272727272727,0.109090909090909,0.0272727272727272,0.0272727272727272,0.0181818181818181,0.0909090909090909,0.0818181818181818,0.0803571428571428,0.0196428571428571,0.0089285714285714,0.0035714285714285,0.0017857142857142,0.0035714285714285,0.0625,0.0267857142857142,0.0535714285714285,0.0214285714285714,0.0053571428571428,0.0053571428571428,0.0035714285714285,0.0178571428571428,0.0160714285714285,0.6,0.6194933920704846,2.5,0.1818181818181818,0.9090909090909092,1.7047480922384253,0.7419373447293773,0.4054651081081644,0.1823215567939546,0.0953101798043248,0.1823215567939546,1.5040773967762742,0.9162907318741552,1.3862943611198906,0.7884573603642702,0.262364264467491,0.262364264467491,0.1823215567939546,0.6931471805599453,0.6418538861723948,2.4849066497880004,0.3429447511268303,0.0953101798043248,0.0444517625708338,0.0180185055026783,MIL,,,,,,,,True,Unknown Agent,309,Unknown Agent,True,25,,3200000000.0,0.36666666666666664,False,Milwaukee,WI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.0,True
