Player_id,season,salary_usd,log_salary,salary_cap,salary_cap_ratio,log_salary_cap_ratio,salary_cap_equiv,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,PTS_per_min,REB_per_min,AST_per_min,STL_per_min,BLK_per_min,TOV_per_min,FGA_per_min,FGM_per_min,3PA_per_min,3PM_per_min,FTA_per_min,FTM_per_min,OREB_per_min,DREB_per_min,PF_per_min,PTS_per_gp,REB_per_gp,AST_per_gp,STL_per_gp,BLK_per_gp,TOV_per_gp,FGA_per_gp,FGM_per_gp,3PA_per_gp,3PM_per_gp,FTA_per_gp,FTM_per_gp,OREB_per_gp,DREB_per_gp,PF_per_gp,eFG%_calc,TS%_calc,AST_TO_ratio,OREB_share,DREB_share,log1p_PTS,log1p_REB,log1p_AST,log1p_STL,log1p_BLK,log1p_TOV,log1p_FGA,log1p_FGM,log1p_3PA,log1p_3PM,log1p_FTA,log1p_FTM,log1p_OREB,log1p_DREB,log1p_PF,log1p_Min,log1p_PTS_per_min,log1p_REB_per_min,log1p_AST_per_min,log1p_TOV_per_min
29,2022,20955000.0,16.857887887062617,123655000.0,0.16946342646880433,0.15654503376027892,23824524.200396262,29,63,28,35,35.6,20.5,6.9,14.5,47.5,2.3,5.7,40.1,4.4,5.4,81.3,0.8,3.7,4.5,2.4,1.8,0.8,0.8,2.4,32.5,2,0,-0.6,0.5758426966292135,0.12640449438202248,0.06741573033707865,0.02247191011235955,0.02247191011235955,0.05056179775280899,0.40730337078651685,0.19382022471910113,0.1601123595505618,0.0646067415730337,0.15168539325842698,0.12359550561797754,0.02247191011235955,0.10393258426966293,0.06741573033707865,0.3253968253968254,0.07142857142857142,0.03809523809523809,0.012698412698412698,0.012698412698412698,0.02857142857142857,0.23015873015873015,0.10952380952380952,0.09047619047619047,0.0365079365079365,0.08571428571428572,0.06984126984126984,0.012698412698412698,0.05873015873015873,0.03809523809523809,0.5551724137931034,0.6073714150272576,1.3333333333333333,0.17777777777777778,0.8222222222222223,3.068052935133617,1.7047480922384253,1.2237754316221157,0.5877866649021191,0.5877866649021191,1.0296194171811581,2.740840023925201,2.066862759472976,1.9021075263969205,1.1939224684724346,1.8562979903656263,1.6863989535702288,0.5877866649021191,1.547562508716013,1.2237754316221157,3.6000482404073204,0.4547901746706659,0.11903069645453873,0.065240521868401,0.04932506656250148
79,2022,16571120.0,16.623172039498254,123655000.0,0.1340109174719987,0.12576083265956878,18840326.865553353,26,74,38,36,36.4,20.5,8.3,17.8,46.4,1.8,5.2,34.4,2.1,2.6,83.2,0.7,4.5,5.3,6.1,2.2,1.5,0.3,1.4,39.0,8,1,-0.8,0.5631868131868132,0.14560439560439561,0.16758241758241757,0.04120879120879121,0.008241758241758242,0.06043956043956045,0.48901098901098905,0.22802197802197804,0.14285714285714288,0.049450549450549455,0.07142857142857144,0.057692307692307696,0.019230769230769232,0.12362637362637363,0.038461538461538464,0.27702702702702703,0.07162162162162163,0.08243243243243242,0.02027027027027027,0.004054054054054054,0.02972972972972973,0.24054054054054055,0.11216216216216217,0.07027027027027027,0.024324324324324326,0.03513513513513514,0.02837837837837838,0.009459459459459458,0.060810810810810814,0.018918918918918916,0.5168539325842697,0.5410684121621621,2.7727272727272725,0.1320754716981132,0.8490566037735849,3.068052935133617,1.840549633397487,1.9600947840472698,0.9162907318741551,0.262364264467491,1.1631508098056809,2.9338568698359038,2.2300144001592104,1.824549292051046,1.0296194171811581,1.2809338454620642,1.1314021114911006,0.5306282510621704,1.7047480922384253,0.8754687373538999,3.6216707044204863,0.44672656648959025,0.13593235416206081,0.15493530128767616,0.05868350182809021
144,2022,3901399.0,15.17684602104297,123655000.0,0.03155067728761474,0.031063182024346863,4435646.61851118,24,82,44,38,30.0,20.4,6.7,15.6,43.0,2.6,7.8,33.6,4.4,5.1,87.0,0.4,2.4,2.7,4.5,3.1,0.8,0.3,2.6,30.5,1,0,-0.1,0.6799999999999999,0.09000000000000001,0.15,0.02666666666666667,0.01,0.10333333333333333,0.52,0.22333333333333333,0.26,0.08666666666666667,0.16999999999999998,0.14666666666666667,0.013333333333333334,0.08,0.08666666666666667,0.24878048780487802,0.032926829268292684,0.054878048780487805,0.00975609756097561,0.0036585365853658534,0.03780487804878049,0.1902439024390244,0.08170731707317073,0.0951219512195122,0.03170731707317073,0.062195121951219505,0.05365853658536586,0.004878048780487805,0.029268292682926828,0.03170731707317073,0.5128205128205129,0.5716207128446535,1.4516129032258065,0.14814814814814814,0.8888888888888888,3.0633909220278057,1.308332819650179,1.7047480922384253,0.5877866649021191,0.262364264467491,1.410986973710262,2.8094026953624978,2.0412203288596382,2.174751721484161,1.2809338454620642,1.8082887711792655,1.6863989535702288,0.33647223662121295,1.2237754316221157,1.2809338454620642,3.4339872044851463,0.5187937934151675,0.08617769624105234,0.1397619423751587,0.09833590072086185
54,2022,30351780.0,17.22836575579089,123655000.0,0.245455339452509,0.21950119755211855,34508075.26294933,25,75,40,35,34.6,20.4,8.0,14.9,54.0,0.0,0.2,8.3,4.3,5.4,80.6,2.5,6.7,9.2,3.2,2.5,1.2,0.8,2.8,39.7,31,0,1.6,0.5895953757225433,0.2658959537572254,0.09248554913294797,0.03468208092485549,0.023121387283236993,0.0722543352601156,0.430635838150289,0.23121387283236994,0.005780346820809248,0.0,0.15606936416184972,0.12427745664739884,0.0722543352601156,0.1936416184971098,0.08092485549132947,0.27199999999999996,0.12266666666666666,0.04266666666666667,0.016,0.010666666666666668,0.03333333333333333,0.19866666666666666,0.10666666666666667,0.002666666666666667,0.0,0.07200000000000001,0.05733333333333333,0.03333333333333333,0.08933333333333333,0.03733333333333333,0.5369127516778524,0.59041444778884,1.28,0.27173913043478265,0.7282608695652175,3.0633909220278057,2.322387720290225,1.4350845252893227,0.7884573603642702,0.5877866649021191,1.252762968495368,2.766319109226186,2.1972245773362196,0.18232155679395465,0.0,1.8562979903656263,1.667706820558076,1.252762968495368,2.0412203288596382,1.33500106673234,3.572345637857985,0.46347950316879233,0.23578013531872186,0.08845542056186344,0.06976328754971088
243,2022,2726880.0,14.81866902317847,123655000.0,0.022052322995430834,0.02181268713972699,3100291.98528163,22,60,39,21,33.6,20.3,7.3,15.2,48.1,2.7,6.2,43.4,3.0,3.6,84.5,0.4,2.6,2.9,3.5,1.3,0.8,0.1,2.2,30.6,0,0,4.0,0.6041666666666666,0.08630952380952381,0.10416666666666666,0.023809523809523808,0.002976190476190476,0.03869047619047619,0.45238095238095233,0.21726190476190474,0.18452380952380953,0.08035714285714286,0.10714285714285714,0.08928571428571429,0.011904761904761904,0.07738095238095238,0.06547619047619048,0.3383333333333333,0.04833333333333333,0.058333333333333334,0.013333333333333334,0.0016666666666666668,0.021666666666666667,0.2533333333333333,0.12166666666666666,0.10333333333333333,0.045000000000000005,0.060000000000000005,0.05,0.006666666666666667,0.043333333333333335,0.03666666666666667,0.5690789473684211,0.6047426120114395,2.692307692307692,0.13793103448275862,0.896551724137931,3.0587070727153796,1.3609765531356006,1.5040773967762742,0.5877866649021191,0.09531017980432487,0.832909122935104,2.785011242238338,2.1162555148025524,1.9740810260220096,1.308332819650179,1.5260563034950492,1.3862943611198906,0.33647223662121295,1.2809338454620642,1.1631508098056809,3.543853682063679,0.47260441094579286,0.08278619361928727,0.0990909026442309,0.03796076223922293
82,2022,12600000.0,16.349207451286784,123655000.0,0.10189640532125673,0.09703270025131051,14325411.83130484,27,48,16,32,32.2,20.3,7.4,17.1,43.1,2.3,7.1,31.9,3.3,4.3,76.0,1.4,3.8,5.2,1.1,1.3,1.4,0.4,2.9,32.2,3,0,-5.8,0.6304347826086956,0.16149068322981366,0.034161490683229816,0.04347826086956521,0.012422360248447204,0.040372670807453416,0.531055900621118,0.22981366459627328,0.22049689440993786,0.07142857142857141,0.13354037267080743,0.10248447204968943,0.04347826086956521,0.11801242236024843,0.09006211180124223,0.42291666666666666,0.10833333333333334,0.02291666666666667,0.029166666666666664,0.008333333333333333,0.027083333333333334,0.35625,0.15416666666666667,0.14791666666666667,0.04791666666666666,0.08958333333333333,0.06874999999999999,0.029166666666666664,0.07916666666666666,0.06041666666666667,0.5,0.534435551811289,0.8461538461538461,0.2692307692307692,0.7307692307692307,3.0587070727153796,1.824549292051046,0.7419373447293773,0.8754687373538999,0.33647223662121295,0.832909122935104,2.89591193827178,2.128231705849268,2.0918640616783932,1.1939224684724346,1.667706820558076,1.4586150226995167,0.8754687373538999,1.5686159179138452,1.3609765531356006,3.502549875922443,0.4888467170472154,0.14970425187012362,0.033590944436035525,0.039578986280658125
113,2022,20100000.0,16.816230422780546,123655000.0,0.1625490275362905,0.15061503181483274,22852442.683272008,26,83,42,41,35.7,20.1,7.1,15.3,46.8,2.0,5.3,38.2,3.8,4.3,89.5,1.0,3.4,4.4,3.3,1.5,1.1,0.7,1.9,34.3,2,0,0.4,0.5630252100840336,0.12324929971988796,0.09243697478991596,0.03081232492997199,0.019607843137254898,0.04201680672268907,0.42857142857142855,0.19887955182072828,0.14845938375350137,0.05602240896358543,0.12044817927170867,0.10644257703081231,0.028011204481792715,0.09523809523809523,0.053221288515406154,0.2421686746987952,0.05301204819277109,0.03975903614457831,0.013253012048192772,0.008433734939759036,0.018072289156626505,0.18433734939759036,0.08554216867469878,0.06385542168674699,0.024096385542168676,0.05180722891566265,0.04578313253012048,0.012048192771084338,0.04096385542168675,0.02289156626506024,0.5294117647058824,0.5845742205677059,2.1999999999999997,0.22727272727272727,0.7727272727272726,3.0492730404820207,1.6863989535702288,1.4586150226995167,0.7419373447293773,0.5306282510621704,0.9162907318741551,2.791165107812717,2.0918640616783932,1.840549633397487,1.0986122886681098,1.667706820558076,1.5686159179138452,0.6931471805599453,1.4816045409242156,1.0647107369924282,3.6027767550605247,0.4466231806016719,0.11622564552693011,0.08841095734405302,0.041158072493507475
87,2022,5722116.0,15.559849399779162,123655000.0,0.04627484533581335,0.04523608957501659,6505687.956071327,23,67,37,30,34.9,20.1,7.3,16.6,43.9,3.0,8.0,37.8,2.5,2.7,93.4,0.4,5.0,5.4,4.2,2.4,0.8,0.2,1.5,33.5,6,1,2.5,0.5759312320916906,0.1547277936962751,0.12034383954154729,0.022922636103151865,0.005730659025787966,0.06876790830945559,0.4756446991404012,0.20916905444126074,0.22922636103151864,0.08595988538681949,0.07736389684813755,0.07163323782234958,0.011461318051575933,0.14326647564469916,0.042979942693409746,0.30000000000000004,0.08059701492537313,0.06268656716417911,0.011940298507462687,0.0029850746268656717,0.03582089552238806,0.24776119402985078,0.10895522388059702,0.11940298507462686,0.04477611940298507,0.04029850746268657,0.03731343283582089,0.005970149253731343,0.07462686567164178,0.022388059701492536,0.5301204819277109,0.5649876321115359,1.7500000000000002,0.07407407407407407,0.9259259259259258,3.0492730404820207,1.8562979903656263,1.6486586255873816,0.5877866649021191,0.18232155679395465,1.2237754316221157,2.8678989020441064,2.1162555148025524,2.1972245773362196,1.3862943611198906,1.308332819650179,1.252762968495368,0.33647223662121295,1.791759469228055,0.9162907318741551,3.580737295494233,0.45484635602408946,0.14386463974425584,0.11363563778293861,0.06650649744138837
35,2022,31650000.0,17.270248738150034,123655000.0,0.2559540657474425,0.22789549552010852,35984070.19530144,26,65,43,22,32.8,20.0,7.3,16.0,45.4,2.6,6.6,39.8,2.8,3.3,83.3,0.7,3.2,4.0,6.2,2.2,1.0,0.2,1.6,35.5,5,1,4.6,0.6097560975609757,0.12195121951219513,0.18902439024390247,0.030487804878048783,0.006097560975609757,0.06707317073170734,0.48780487804878053,0.2225609756097561,0.20121951219512196,0.07926829268292684,0.10060975609756098,0.08536585365853659,0.021341463414634148,0.09756097560975611,0.04878048780487806,0.3076923076923077,0.06153846153846154,0.09538461538461539,0.015384615384615385,0.003076923076923077,0.03384615384615385,0.24615384615384617,0.1123076923076923,0.10153846153846154,0.04,0.05076923076923077,0.043076923076923075,0.010769230769230769,0.04923076923076923,0.024615384615384615,0.5375,0.5730002292000917,2.818181818181818,0.175,0.8,3.044522437723423,1.6094379124341003,1.9740810260220096,0.6931471805599453,0.18232155679395465,1.1631508098056809,2.833213344056216,2.1162555148025524,2.028148247292285,1.2809338454620642,1.4586150226995167,1.33500106673234,0.5306282510621704,1.4350845252893227,0.9555114450274363,3.520460802488973,0.4760826753221178,0.1150693297847872,0.17313313073954842,0.06491954609931565
696,2022,11055120.0,16.218404317487416,123655000.0,0.08940293558691521,0.08562978064612253,12568979.908293236,20,72,31,41,33.7,20.0,6.7,15.6,42.7,1.2,4.0,29.8,5.5,7.4,73.8,1.2,5.7,6.9,3.7,2.8,0.8,0.5,2.2,35.2,14,0,-3.0,0.5934718100890207,0.20474777448071216,0.10979228486646884,0.02373887240356083,0.014836795252225518,0.08308605341246289,0.46290801186943614,0.19881305637982194,0.11869436201780414,0.03560830860534124,0.2195845697329377,0.16320474777448069,0.03560830860534124,0.1691394658753709,0.06528189910979229,0.2777777777777778,0.09583333333333334,0.051388888888888894,0.011111111111111112,0.006944444444444444,0.03888888888888889,0.21666666666666667,0.09305555555555556,0.05555555555555555,0.016666666666666666,0.10277777777777779,0.0763888888888889,0.016666666666666666,0.07916666666666666,0.030555555555555558,0.46794871794871795,0.5303351718285956,1.3214285714285716,0.17391304347826086,0.8260869565217391,3.044522437723423,2.066862759472976,1.547562508716013,0.5877866649021191,0.4054651081081644,1.33500106673234,2.8094026953624978,2.0412203288596382,1.6094379124341003,0.7884573603642702,2.128231705849268,1.8718021769015913,0.7884573603642702,1.9021075263969205,1.1631508098056809,3.5467396869528134,0.46591516415650297,0.18627022924937092,0.1041728670621702,0.07981442323012976
542,2022,10552800.0,16.171901880278423,123655000.0,0.08534066556144111,0.08189391518779282,11997873.489951883,21,12,3,9,33.3,19.9,7.8,18.7,41.5,1.4,5.1,27.9,3.0,3.6,83.7,1.0,5.2,6.2,6.0,3.3,0.8,0.6,2.8,37.3,3,0,-5.0,0.5975975975975976,0.1861861861861862,0.1801801801801802,0.024024024024024027,0.018018018018018018,0.0990990990990991,0.5615615615615616,0.23423423423423426,0.15315315315315314,0.042042042042042045,0.10810810810810811,0.0900900900900901,0.030030030030030033,0.15615615615615616,0.08408408408408409,1.6583333333333332,0.5166666666666667,0.5,0.06666666666666667,0.049999999999999996,0.27499999999999997,1.5583333333333333,0.65,0.425,0.11666666666666665,0.3,0.25,0.08333333333333333,0.43333333333333335,0.2333333333333333,0.4545454545454546,0.49053441135870635,1.8181818181818183,0.16129032258064516,0.8387096774193549,3.039749158970765,1.9740810260220096,1.9459101490553132,0.5877866649021191,0.4700036292457356,1.4586150226995167,2.9806186357439426,2.174751721484161,1.8082887711792655,0.8754687373538999,1.5260563034950492,1.3862943611198906,0.6931471805599453,1.824549292051046,1.33500106673234,3.535145354171894,0.46850099936120054,0.17074327492067806,0.16566712188881744,0.09449084342092243
61,2022,10900635.0,16.20433169412101,123655000.0,0.08815361287452994,0.08448232677141627,12393340.126804415,23,73,40,33,33.9,19.6,7.0,16.1,43.4,1.7,5.3,31.0,4.0,5.4,74.0,0.8,4.2,5.0,2.8,2.2,0.4,0.2,2.5,29.4,3,0,-0.8,0.5781710914454278,0.14749262536873156,0.08259587020648967,0.011799410029498527,0.005899705014749263,0.0648967551622419,0.47492625368731567,0.20648967551622419,0.15634218289085547,0.05014749262536873,0.15929203539823011,0.11799410029498525,0.023598820058997053,0.12389380530973453,0.07374631268436578,0.2684931506849315,0.0684931506849315,0.03835616438356164,0.005479452054794521,0.0027397260273972603,0.030136986301369864,0.22054794520547946,0.0958904109589041,0.07260273972602739,0.02328767123287671,0.07397260273972603,0.0547945205479452,0.010958904109589041,0.057534246575342465,0.03424657534246575,0.4875776397515527,0.5304178393591686,1.2727272727272725,0.16,0.8400000000000001,3.0252910757955354,1.791759469228055,1.33500106673234,0.33647223662121295,0.18232155679395465,1.1631508098056809,2.8390784635086144,2.0794415416798357,1.840549633397487,0.9932517730102833,1.8562979903656263,1.6094379124341003,0.5877866649021191,1.6486586255873816,1.252762968495368,3.5524868292083815,0.45626663951555635,0.13757923623799603,0.07936174067412001,0.06287785095243068
46,2022,21250000.0,16.871867500393524,123655000.0,0.171849096275929,0.15858292542112304,24159920.74724031,29,69,34,35,36.7,19.3,6.3,16.1,39.3,3.0,8.8,34.2,3.7,4.1,89.8,0.4,3.6,4.1,7.2,2.0,1.8,0.6,2.8,39.9,10,1,2.8,0.5258855585831063,0.11171662125340598,0.19618528610354222,0.049046321525885554,0.01634877384196185,0.0544959128065395,0.43869209809264303,0.17166212534059944,0.23978201634877383,0.08174386920980926,0.11171662125340598,0.1008174386920981,0.010899182561307902,0.09809264305177111,0.0762942779291553,0.27971014492753626,0.05942028985507246,0.10434782608695653,0.026086956521739132,0.008695652173913044,0.028985507246376812,0.23333333333333336,0.09130434782608696,0.127536231884058,0.043478260869565216,0.05942028985507246,0.053623188405797106,0.005797101449275362,0.052173913043478265,0.04057971014492753,0.48447204968944096,0.5389857015192137,3.6,0.09756097560975611,0.878048780487805,3.0106208860477417,1.62924053973028,2.1041341542702074,1.0296194171811581,0.4700036292457356,1.0986122886681098,2.8390784635086144,1.9878743481543455,2.2823823856765264,1.3862943611198906,1.62924053973028,1.547562508716013,0.33647223662121295,1.5260563034950492,1.33500106673234,3.629660094453965,0.4225749356746246,0.10590532634959142,0.17913756502060105,0.05306284497521153
59,2022,33665040.0,17.33197049784285,123655000.0,0.27224972706320005,0.24078677195599013,38275044.628361166,33,67,50,17,32.6,19.3,7.3,15.3,47.9,2.4,6.1,38.4,2.3,2.6,85.9,1.2,3.9,5.1,7.4,2.9,1.2,0.4,1.7,38.2,16,0,7.2,0.5920245398773006,0.15644171779141103,0.22699386503067484,0.03680981595092024,0.012269938650306749,0.08895705521472393,0.46932515337423314,0.22392638036809814,0.1871165644171779,0.07361963190184048,0.07975460122699386,0.0705521472392638,0.03680981595092024,0.11963190184049079,0.05214723926380368,0.28805970149253735,0.07611940298507462,0.11044776119402985,0.01791044776119403,0.005970149253731343,0.043283582089552235,0.22835820895522388,0.10895522388059702,0.09104477611940298,0.03582089552238806,0.03880597014925373,0.034328358208955224,0.01791044776119403,0.058208955223880594,0.025373134328358207,0.5555555555555556,0.5868401848698612,2.5517241379310347,0.23529411764705882,0.7647058823529412,3.0106208860477417,1.8082887711792655,2.128231705849268,0.7884573603642702,0.33647223662121295,1.3609765531356006,2.791165107812717,2.1162555148025524,1.9600947840472698,1.2237754316221157,1.2809338454620642,1.1939224684724346,0.7884573603642702,1.589235205116581,0.9932517730102833,3.5145260669691587,0.465006501799181,0.1453478060813031,0.20456716574127434,0.08522040810870816
69,2022,3217631.0,14.984156243251915,123655000.0,0.026021034329384175,0.025688247834125176,3658245.174299462,23,59,18,41,34.3,19.2,6.6,15.0,44.2,2.4,6.5,36.6,3.5,4.5,78.4,1.3,4.0,5.3,5.7,3.2,1.4,0.3,2.6,36.0,9,1,-5.8,0.5597667638483965,0.15451895043731778,0.16618075801749274,0.04081632653061225,0.008746355685131196,0.09329446064139943,0.4373177842565598,0.1924198250728863,0.18950437317784258,0.06997084548104957,0.13119533527696794,0.10204081632653061,0.037900874635568516,0.11661807580174928,0.07580174927113703,0.3254237288135593,0.08983050847457627,0.09661016949152543,0.02372881355932203,0.005084745762711864,0.054237288135593226,0.2542372881355932,0.11186440677966102,0.11016949152542373,0.04067796610169491,0.07627118644067797,0.059322033898305086,0.022033898305084745,0.06779661016949153,0.04406779661016949,0.52,0.5653710247349822,1.78125,0.24528301886792456,0.7547169811320755,3.005682604407159,1.840549633397487,1.9021075263969205,0.8754687373538999,0.262364264467491,1.4350845252893227,2.772588722239781,2.028148247292285,2.0149030205422647,1.2237754316221157,1.7047480922384253,1.5040773967762742,0.832909122935104,1.6094379124341003,1.2809338454620642,3.563882963939251,0.44453629973006664,0.1436837640885406,0.1537340999420421,0.0891955788044709
41,2022,18500000.0,16.733281344102608,123655000.0,0.14960980146374994,0.13942258172384606,21033342.768185675,27,79,47,32,34.6,19.1,7.3,11.9,61.5,0.4,1.1,37.3,4.1,5.5,74.2,3.2,9.1,12.3,7.3,2.9,0.8,0.5,3.5,45.8,65,14,2.7,0.5520231213872833,0.3554913294797688,0.21098265895953755,0.023121387283236993,0.014450867052023121,0.0838150289017341,0.3439306358381503,0.21098265895953755,0.031791907514450865,0.011560693641618497,0.15895953757225434,0.11849710982658958,0.09248554913294797,0.26300578034682076,0.10115606936416184,0.2417721518987342,0.15569620253164557,0.09240506329113923,0.010126582278481013,0.006329113924050633,0.03670886075949367,0.15063291139240506,0.09240506329113923,0.013924050632911394,0.005063291139240506,0.06962025316455696,0.05189873417721518,0.04050632911392405,0.11518987341772151,0.04430379746835443,0.6302521008403361,0.6668994413407822,2.5172413793103448,0.26016260162601623,0.7398373983739837,3.0007198150650303,2.5877640352277083,2.1162555148025524,0.5877866649021191,0.4054651081081644,1.3609765531356006,2.5572273113676265,2.1162555148025524,0.7419373447293773,0.33647223662121295,1.8718021769015913,1.62924053973028,1.4350845252893227,2.312535423847214,1.5040773967762742,3.572345637857985,0.43955931945114046,0.3041639933885551,0.19143214486441346,0.08048725091268656
96,2022,28946605.0,17.180963518495677,123655000.0,0.23409166632970765,0.21033520662194008,32910479.18596094,23,63,41,22,28.4,18.6,6.6,13.0,50.6,1.6,4.5,35.5,3.8,4.9,78.8,1.7,5.0,6.8,1.0,1.7,1.0,3.0,3.6,38.6,7,0,5.8,0.6549295774647889,0.23943661971830987,0.035211267605633804,0.035211267605633804,0.10563380281690142,0.05985915492957747,0.45774647887323944,0.2323943661971831,0.15845070422535212,0.05633802816901409,0.17253521126760565,0.13380281690140844,0.05985915492957747,0.17605633802816903,0.1267605633802817,0.29523809523809524,0.10793650793650793,0.015873015873015872,0.015873015873015872,0.047619047619047616,0.026984126984126982,0.20634920634920634,0.10476190476190475,0.07142857142857142,0.025396825396825397,0.07777777777777778,0.06031746031746031,0.026984126984126982,0.07936507936507936,0.05714285714285714,0.5692307692307692,0.613618368962787,0.5882352941176471,0.25,0.7352941176470589,2.975529566236472,2.0541237336955462,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.9932517730102833,2.6390573296152584,2.028148247292285,1.7047480922384253,0.9555114450274363,1.7749523509116738,1.5686159179138452,0.9932517730102833,1.791759469228055,1.5260563034950492,3.380994674344636,0.5037584565428983,0.21465693743689107,0.03460552917747557,0.05813602658766969
545,2022,5258280.0,15.475314725217498,123655000.0,0.04252379604544903,0.04164450037318836,5978335.4384375885,21,80,33,47,32.6,18.6,6.8,14.0,48.5,1.6,4.5,36.1,3.4,4.0,84.2,0.9,3.2,4.1,3.5,2.1,1.0,0.2,2.3,30.2,2,0,0.6,0.5705521472392638,0.12576687116564417,0.10736196319018404,0.03067484662576687,0.006134969325153374,0.06441717791411043,0.42944785276073616,0.2085889570552147,0.1380368098159509,0.049079754601226995,0.12269938650306748,0.10429447852760736,0.027607361963190184,0.09815950920245399,0.0705521472392638,0.2325,0.05125,0.04375,0.0125,0.0025,0.026250000000000002,0.175,0.08499999999999999,0.05625,0.02,0.05,0.042499999999999996,0.01125,0.04,0.028749999999999998,0.5428571428571428,0.5901015228426396,1.6666666666666665,0.21951219512195125,0.7804878048780489,2.975529566236472,1.62924053973028,1.5040773967762742,0.6931471805599453,0.18232155679395465,1.1314021114911006,2.70805020110221,2.0541237336955462,1.7047480922384253,0.9555114450274363,1.6094379124341003,1.4816045409242156,0.6418538861723948,1.4350845252893227,1.1939224684724346,3.5145260669691587,0.4514272436728002,0.11846446668786263,0.10198057696617327,0.062427398580151554
344,2022,4437000.0,15.305489255738529,123655000.0,0.035882091302413974,0.03525332587611651,5044591.452023775,22,38,12,26,31.0,18.5,6.9,15.7,43.9,2.7,7.0,38.7,2.1,2.6,78.0,0.2,3.7,3.9,3.6,1.5,1.1,0.4,1.5,31.8,0,0,-7.8,0.5967741935483871,0.12580645161290321,0.11612903225806452,0.035483870967741936,0.012903225806451613,0.04838709677419355,0.5064516129032258,0.22258064516129034,0.22580645161290322,0.08709677419354839,0.08387096774193549,0.06774193548387097,0.0064516129032258064,0.11935483870967742,0.04838709677419355,0.4868421052631579,0.10263157894736842,0.09473684210526316,0.028947368421052635,0.010526315789473684,0.039473684210526314,0.4131578947368421,0.18157894736842106,0.18421052631578946,0.07105263157894737,0.06842105263157895,0.05526315789473685,0.005263157894736842,0.09736842105263159,0.039473684210526314,0.5254777070063694,0.5491569698408929,2.4,0.05128205128205129,0.9487179487179488,2.970414465569701,1.589235205116581,1.5260563034950492,0.7419373447293773,0.33647223662121295,0.9162907318741551,2.8154087194227095,2.066862759472976,2.0794415416798357,1.308332819650179,1.2809338454620642,1.1314021114911006,0.18232155679395465,1.547562508716013,0.9162907318741551,3.4657359027997265,0.4679854650894984,0.11849962472323523,0.10986647757853234,0.04725288485054555
95,2022,30913750.0,17.24671165905887,123655000.0,0.25,0.22314355131420976,35147000.0,24,67,36,31,30.4,18.0,7.8,13.2,58.9,0.1,0.4,29.2,2.3,3.0,76.0,2.6,7.4,10.0,1.7,1.8,0.6,0.8,2.8,34.7,36,0,-0.1,0.5921052631578948,0.32894736842105265,0.05592105263157895,0.019736842105263157,0.026315789473684213,0.05921052631578948,0.4342105263157895,0.2565789473684211,0.013157894736842106,0.0032894736842105266,0.09868421052631579,0.0756578947368421,0.08552631578947369,0.24342105263157898,0.09210526315789473,0.26865671641791045,0.14925373134328357,0.025373134328358207,0.008955223880597015,0.011940298507462687,0.026865671641791045,0.1970149253731343,0.11641791044776119,0.005970149253731343,0.0014925373134328358,0.04477611940298507,0.034328358208955224,0.03880597014925373,0.11044776119402985,0.0417910447761194,0.5946969696969697,0.6198347107438017,0.9444444444444444,0.26,0.74,2.9444389791664403,2.3978952727983707,0.9932517730102833,0.4700036292457356,0.5877866649021191,1.0296194171811581,2.653241964607215,2.174751721484161,0.33647223662121295,0.09531017980432487,1.3862943611198906,1.1939224684724346,1.2809338454620642,2.128231705849268,1.33500106673234,3.4468078929142076,0.46505720531041006,0.2843871765549284,0.05441342172379417,0.05752384413818661
133,2022,35096500.0,17.373611996857367,123655000.0,0.2838259674093243,0.249844656680637,39902525.10614209,27,62,29,33,29.4,18.0,6.5,11.8,54.8,1.5,4.0,37.3,3.5,4.5,78.3,1.4,6.1,7.5,1.4,1.7,0.6,2.3,3.5,36.0,18,0,-0.8,0.6122448979591837,0.25510204081632654,0.047619047619047616,0.020408163265306124,0.0782312925170068,0.05782312925170068,0.40136054421768713,0.22108843537414968,0.1360544217687075,0.05102040816326531,0.15306122448979592,0.11904761904761905,0.047619047619047616,0.20748299319727892,0.11904761904761905,0.2903225806451613,0.12096774193548387,0.02258064516129032,0.00967741935483871,0.037096774193548385,0.027419354838709678,0.1903225806451613,0.10483870967741936,0.06451612903225806,0.024193548387096774,0.07258064516129033,0.056451612903225805,0.02258064516129032,0.09838709677419354,0.056451612903225805,0.6144067796610169,0.6531204644412191,0.8235294117647058,0.18666666666666665,0.8133333333333332,2.9444389791664403,2.1400661634962708,0.8754687373538999,0.4700036292457356,1.1939224684724346,0.9932517730102833,2.5494451709255714,2.0149030205422647,1.6094379124341003,0.9162907318741551,1.7047480922384253,1.5040773967762742,0.8754687373538999,1.9600947840472698,1.5040773967762742,3.414442608412176,0.47762755435639487,0.2272168767018456,0.04652001563489285,0.05621314484055253
