Player_id,Player,Team,season,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,salary_usd
39,Terry Rozier,MIA,2024,31,64,27,37,25.9,10.6,3.9,9.9,39.1,1.4,4.8,29.5,1.4,1.7,85.2,0.7,3.0,3.7,2.6,1.2,0.6,0.2,1.1,20.2,0,0,-2.2,24924126.0
410,Obi Toppin,IND,2024,27,79,48,31,19.6,10.5,4.0,7.6,52.9,1.4,3.8,36.5,1.1,1.4,78.1,0.7,3.3,4.0,1.6,0.9,0.6,0.4,1.4,19.8,2,0,-1.0,12946429.0
715,Ochai Agbaji,TOR,2024,25,64,19,45,27.2,10.4,4.2,8.3,49.8,1.6,4.0,39.9,0.5,0.8,70.8,1.0,2.8,3.8,1.5,0.8,0.9,0.5,2.0,20.5,0,0,-3.3,4310280.0
893,Jaylen Wells,MEM,2024,21,79,47,32,25.9,10.4,3.6,8.6,42.5,1.7,5.0,35.2,1.4,1.7,82.2,1.1,2.3,3.4,1.7,0.9,0.6,0.1,1.8,18.2,1,0,2.4,1157153.0
66,Jonas Valančiūnas,SAC,2024,33,81,23,58,18.8,10.4,4.3,7.7,55.0,0.1,0.5,21.6,1.8,2.0,87.9,2.3,5.4,7.7,2.0,1.5,0.5,0.6,2.2,24.3,21,0,-3.8,9900000.0
386,Grant Williams,CHA,2024,26,16,6,10,29.9,10.4,3.4,7.7,43.9,1.7,4.6,36.5,1.9,2.3,83.8,1.1,4.0,5.1,2.3,1.8,1.1,0.8,2.9,24.1,0,0,0.6,13025250.0
305,Nic Claxton,BKN,2024,26,70,20,50,26.9,10.3,4.6,8.1,56.3,0.1,0.3,23.8,1.1,2.2,51.3,2.2,5.1,7.4,2.2,1.2,0.9,1.4,2.1,28.2,13,0,-7.1,27556817.0
589,Jose Alvarado,NOP,2024,27,56,19,37,24.4,10.3,3.6,9.3,39.2,2.0,5.5,35.9,1.1,1.3,81.1,0.5,1.9,2.4,4.6,1.5,1.3,0.3,1.6,23.4,2,0,-4.1,1988598.0
69,Kevin Porter Jr.,MIL,2024,25,75,43,32,19.8,10.3,3.9,8.7,44.9,0.7,2.4,31.1,1.7,2.3,76.9,0.6,3.1,3.7,3.4,1.8,1.1,0.2,1.6,21.8,2,1,0.4,2237691.0
559,Herbert Jones,NOP,2024,26,20,5,15,32.4,10.3,3.8,8.6,43.6,1.1,3.6,30.6,1.7,2.0,82.5,1.1,2.8,3.9,3.3,1.8,1.9,0.5,3.3,25.0,0,0,-1.0,12976362.0
319,Tyus Jones,PHX,2024,29,81,36,45,26.8,10.2,3.8,8.4,44.8,2.0,5.0,41.4,0.6,0.7,89.5,0.5,1.9,2.4,5.3,1.1,0.9,0.1,0.8,22.8,6,0,-1.1,2087519.0
572,Trendon Watford,BKN,2024,24,44,16,28,20.7,10.2,3.7,8.0,46.9,0.7,2.0,33.0,2.1,2.8,76.2,0.8,2.8,3.6,2.6,1.9,0.6,0.3,2.2,19.3,1,0,-1.5,2726603.0
427,Isaiah Joe,OKC,2024,25,74,63,11,21.7,10.2,3.5,7.9,44.0,2.6,6.3,41.2,0.6,0.8,82.1,0.6,2.1,2.6,1.6,0.5,0.6,0.1,1.5,17.6,0,0,7.4,12991650.0
292,Derrick Jones Jr.,LAC,2024,28,77,48,29,24.3,10.1,4.0,7.6,52.6,1.0,2.8,35.6,1.1,1.5,70.3,1.2,2.2,3.4,0.8,0.9,1.0,0.4,2.0,18.9,0,0,3.2,9523810.0
104,Luguentz Dort,OKC,2024,26,71,57,14,29.2,10.1,3.6,8.4,43.5,2.4,5.8,41.2,0.5,0.6,71.7,1.3,2.9,4.1,1.6,0.7,1.1,0.5,2.9,21.8,0,0,7.7,16500000.0
895,Justin Edwards,PHI,2024,21,44,11,33,26.2,10.1,3.9,8.6,45.5,1.6,4.3,36.3,0.7,1.0,69.6,1.0,2.3,3.4,1.6,1.1,1.0,0.4,2.2,19.5,1,0,-6.4,425619.0
796,Ausar Thompson,DET,2024,22,59,34,25,22.5,10.1,4.2,7.8,53.5,0.2,0.8,22.4,1.5,2.4,64.1,1.9,3.3,5.1,2.3,1.4,1.7,0.7,2.8,25.3,3,0,1.1,8376000.0
708,Andrew Nembhard,IND,2024,25,65,44,21,28.9,10.0,3.8,8.3,45.8,0.8,2.7,29.1,1.7,2.1,79.4,0.5,2.8,3.3,5.0,1.7,1.2,0.2,2.3,24.0,2,0,3.1,2019699.0
107,Chris Boucher,TOR,2024,32,50,18,32,17.2,10.0,3.6,7.4,49.2,1.4,3.9,36.3,1.4,1.7,78.2,1.4,3.1,4.5,0.7,0.6,0.5,0.5,1.4,18.8,3,0,0.1,10810000.0
567,Ziaire Williams,BKN,2024,23,63,22,41,24.5,10.0,3.4,8.3,41.2,1.6,4.8,34.1,1.6,2.0,82.1,1.0,3.6,4.6,1.3,1.1,1.0,0.4,2.4,20.7,2,0,-5.2,6133005.0
707,Julian Champagnie,SAS,2024,24,82,34,48,23.6,9.9,3.4,8.1,41.5,2.2,5.9,37.1,1.0,1.1,90.4,0.8,3.1,3.9,1.4,0.9,0.7,0.4,1.4,19.2,0,0,-0.8,3000000.0
288,Georges Niang,ATL,2024,32,79,55,24,21.5,9.9,3.6,7.8,46.1,2.1,5.2,40.6,0.6,0.7,79.3,0.6,2.8,3.4,1.4,1.0,0.4,0.2,2.5,16.7,1,0,2.5,8500000.0
145,Kevin Huerter,CHI,2024,26,69,39,30,24.3,9.9,3.7,8.8,42.5,1.9,5.7,33.8,0.5,0.7,71.4,0.4,2.5,3.0,2.3,1.0,1.0,0.3,1.8,19.7,0,0,1.5,16830357.0
761,Scotty Pippen Jr.,MEM,2024,24,79,46,33,21.3,9.9,3.6,7.5,48.0,1.1,2.8,39.7,1.5,2.2,71.3,0.8,2.5,3.3,4.4,1.7,1.3,0.4,2.6,23.7,9,1,0.6,2087519.0
814,Nick Smith Jr.,CHA,2024,21,60,14,46,22.8,9.9,3.7,9.5,39.1,1.7,5.1,34.0,0.7,0.8,93.5,0.2,1.9,2.1,2.4,1.4,0.3,0.1,1.3,15.8,1,0,-6.6,2587200.0
896,Bub Carrington,WAS,2024,19,82,18,64,30.0,9.8,3.7,9.1,40.1,1.7,5.0,33.9,0.8,1.0,81.2,0.4,3.8,4.2,4.4,1.7,0.7,0.3,2.3,22.5,5,0,-9.7,4454880.0
604,Moses Moody,GSW,2024,23,74,45,29,22.3,9.8,3.3,7.7,43.3,1.7,4.6,37.4,1.4,1.8,79.7,0.7,1.9,2.6,1.3,0.7,0.8,0.4,1.6,17.7,0,0,1.8,5803269.0
437,Amir Coffey,LAC,2024,28,72,41,31,24.3,9.7,3.3,7.1,47.1,1.4,3.4,40.9,1.6,1.8,89.1,0.4,1.8,2.2,1.1,0.6,0.6,0.1,1.7,15.3,0,0,-0.9,3938271.0
748,Max Christie,DAL,2024,22,78,40,38,27.3,9.6,3.2,7.6,42.7,1.5,4.0,36.6,1.7,1.9,85.5,0.5,2.8,3.3,1.9,1.1,0.8,0.4,1.5,18.9,0,0,-1.1,7142857.0
897,Kyle Filipowski,UTA,2024,21,72,13,59,21.1,9.6,3.6,7.2,50.2,1.1,3.1,35.0,1.3,2.0,65.0,1.6,4.6,6.1,1.9,1.4,0.7,0.3,2.4,21.3,13,0,-5.1,3000000.0
636,Miles McBride,NYK,2024,24,64,39,25,24.9,9.5,3.5,8.5,40.6,1.8,4.9,36.9,0.8,1.0,81.3,0.7,1.8,2.5,2.9,0.6,1.0,0.3,1.7,20.2,0,0,3.3,4710144.0
820,Jalen Wilson,BKN,2024,24,79,25,54,25.7,9.5,3.1,7.8,39.7,1.5,4.6,33.7,1.7,2.1,81.8,0.9,2.5,3.4,1.8,1.0,0.5,0.1,2.1,17.0,0,0,-3.3,1891857.0
822,Anthony Black,ORL,2024,21,78,39,39,24.2,9.4,3.4,7.9,42.3,0.8,2.5,31.8,1.9,2.5,76.1,0.7,2.3,2.9,3.1,1.8,1.1,0.6,2.1,21.0,1,0,-0.5,7607760.0
799,Tristan Vukcevic,WAS,2024,22,35,7,28,14.6,9.4,3.4,6.9,49.6,1.1,2.9,37.3,1.5,1.9,77.6,0.7,3.0,3.7,1.1,1.2,0.3,0.7,1.6,17.3,1,0,-3.6,2424892.0
163,Nickeil Alexander-Walker,MIN,2024,26,82,49,33,25.3,9.4,3.3,7.5,43.8,1.7,4.5,38.1,1.1,1.4,78.0,0.7,2.6,3.2,2.7,1.2,0.6,0.4,1.7,19.3,1,0,3.3,4312500.0
326,Max Strus,CLE,2024,29,50,39,11,25.5,9.4,3.3,7.5,44.2,2.3,5.9,38.6,0.6,0.7,82.4,1.1,3.3,4.3,3.2,1.1,0.5,0.2,2.1,20.6,0,0,4.4,15212068.0
125,Cole Anthony,MEM,2024,25,67,35,32,18.4,9.4,3.4,8.1,42.4,1.1,3.3,35.3,1.4,1.7,82.3,0.7,2.4,3.0,2.9,1.5,0.7,0.5,2.3,19.2,0,0,-0.2,12900000.0
791,Cam Whitmore,HOU,2024,20,51,30,21,16.2,9.4,3.5,7.9,44.4,1.3,3.6,35.5,1.1,1.4,75.0,0.7,2.3,3.0,1.0,0.9,0.6,0.3,0.9,16.0,2,0,0.0,3379080.0
898,Kel'el Ware,MIA,2024,21,64,28,36,22.2,9.3,4.0,7.3,55.4,0.5,1.7,31.5,0.7,1.0,68.7,1.8,5.6,7.4,0.9,0.9,0.6,1.1,1.7,23.8,15,0,0.6,4231800.0
525,Nick Richards,PHX,2024,27,57,17,40,22.0,9.3,3.6,6.1,59.1,0.0,0.0,0.0,2.1,2.8,74.4,2.6,5.6,8.2,0.9,1.4,0.2,1.0,2.5,22.6,16,0,-4.1,5000000.0
899,Zach Edey,MEM,2024,23,66,35,31,21.5,9.2,3.8,6.6,58.0,0.3,0.8,34.6,1.4,1.9,70.9,3.5,4.8,8.3,1.0,1.3,0.5,1.3,2.8,24.9,12,0,2.5,5756880.0
815,Noah Clowney,BKN,2024,20,46,11,35,22.7,9.1,2.9,8.1,35.8,1.9,5.7,33.3,1.5,1.7,83.8,0.9,3.0,3.9,0.9,1.0,0.5,0.5,2.3,17.1,0,0,-5.7,3244080.0
225,T.J. McConnell,IND,2024,33,79,49,30,17.9,9.1,4.1,7.9,51.9,0.2,0.6,30.6,0.7,1.0,74.0,0.6,1.9,2.4,4.4,1.4,1.1,0.3,1.0,21.3,2,0,-0.7,9300000.0
900,Yves Missi,NOP,2024,21,73,19,54,26.8,9.1,3.7,6.7,54.7,0.0,0.0,0.0,1.7,2.8,62.3,3.5,4.7,8.2,1.4,1.1,0.5,1.3,2.0,25.4,14,0,-7.0,3202560.0
157,Wendell Carter Jr.,ORL,2024,26,68,31,37,25.9,9.1,3.3,7.2,46.0,0.5,2.3,23.4,1.9,2.6,73.7,2.2,5.0,7.2,2.0,1.1,0.8,0.6,2.9,23.7,10,0,-0.2,11950000.0
744,A.J. Lawson,TOR,2024,24,26,14,12,18.7,9.1,3.1,7.3,42.1,1.3,3.9,32.7,1.7,2.4,68.3,0.8,2.5,3.3,1.2,0.6,0.5,0.2,1.7,16.5,2,0,-0.7,2120693.0
286,Royce O'Neale,PHX,2024,32,75,33,42,24.5,9.1,3.2,7.6,42.3,2.4,5.9,40.6,0.3,0.3,73.1,0.7,3.9,4.7,2.2,0.9,0.9,0.4,2.0,21.0,1,0,-2.1,9821429.0
901,Dalton Knecht,LAL,2024,24,78,47,31,19.2,9.1,3.3,7.1,46.1,1.6,4.4,37.6,0.8,1.1,76.2,0.5,2.3,2.8,0.8,0.5,0.3,0.1,1.2,14.4,0,0,-0.9,3819120.0
823,Julian Strawther,DEN,2024,23,65,41,24,21.3,9.0,3.2,7.5,43.2,1.4,4.1,34.9,1.1,1.4,82.2,0.3,1.9,2.2,1.3,0.9,0.6,0.2,2.3,15.2,0,0,-1.1,2552520.0
615,Jared Butler,PHI,2024,24,60,6,54,17.4,9.0,3.4,7.6,44.8,1.0,2.8,35.5,1.3,1.5,82.4,0.4,1.4,1.8,3.7,1.3,0.7,0.2,1.6,18.1,1,0,-2.2,745726.0
282,Draymond Green,GSW,2024,35,68,42,26,29.2,9.0,3.2,7.5,42.4,1.2,3.6,32.5,1.5,2.2,68.7,1.1,5.0,6.1,5.6,2.6,1.5,1.0,3.2,29.7,6,1,4.0,24107143.0
205,Patrick Williams,CHI,2024,23,63,31,32,25.0,9.0,3.3,8.2,39.7,1.5,4.3,35.3,1.0,1.3,72.3,0.7,3.1,3.8,2.0,1.4,0.8,0.5,1.4,18.9,1,0,-2.9,18500000.0
120,Marcus Smart,WAS,2024,31,34,17,17,20.0,9.0,3.0,7.6,39.3,1.4,4.1,34.8,1.6,2.1,76.1,0.5,1.6,2.1,3.2,1.6,1.1,0.3,1.6,19.0,0,0,1.2,20210285.0
101,Al Horford,BOS,2024,39,60,44,16,27.6,9.0,3.3,7.7,42.3,1.9,5.2,36.3,0.6,0.6,89.5,1.3,4.8,6.2,2.1,0.8,0.6,0.9,1.4,23.1,7,0,6.6,9500000.0
730,Johnny Juzang,UTA,2024,24,64,15,49,19.8,8.9,3.2,7.4,42.9,1.8,4.9,37.6,0.7,0.8,84.9,0.7,2.2,2.9,1.1,0.6,0.6,0.1,2.0,15.6,0,0,-5.6,3087519.0
150,Jusuf Nurkić,CHA,2024,30,51,18,33,20.8,8.9,3.3,6.9,47.7,0.6,2.1,30.5,1.7,2.5,66.4,1.7,6.1,7.8,2.3,1.9,0.8,0.7,2.5,24.1,10,0,-3.6,18125000.0
86,Clint Capela,ATL,2024,31,55,27,28,21.4,8.9,4.0,7.1,55.9,0.0,0.0,0.0,0.9,1.8,53.6,3.2,5.4,8.5,1.1,0.9,0.6,1.0,1.9,24.7,11,0,-1.4,22265280.0
235,Luke Kennard,MEM,2024,29,65,37,28,22.6,8.9,3.2,6.6,47.8,1.7,4.0,43.3,0.8,0.9,89.5,0.6,2.2,2.8,3.3,1.1,0.8,0.1,0.9,18.6,0,0,1.9,9250000.0
71,Chris Paul,SAS,2024,40,82,34,48,28.0,8.8,3.0,7.1,42.7,1.7,4.5,37.7,1.0,1.1,92.4,0.4,3.2,3.6,7.4,1.6,1.3,0.3,1.8,27.2,12,0,0.0,10460000.0
230,Svi Mykhailiuk,UTA,2024,28,38,6,32,20.0,8.8,3.1,7.9,39.1,1.8,5.3,34.5,0.7,0.9,80.0,0.6,1.8,2.4,2.0,1.4,0.5,0.2,1.1,15.3,0,0,-2.8,3500000.0
634,Justin Champagnie,WAS,2024,24,62,16,46,21.6,8.8,3.4,6.6,51.1,1.2,3.1,38.3,0.8,1.2,68.5,1.8,3.9,5.7,1.0,0.9,1.0,0.6,1.8,21.2,8,0,-4.6,1800000.0
189,Kentavious Caldwell-Pope,MEM,2024,32,77,38,39,29.6,8.7,3.1,7.1,43.9,1.5,4.3,34.2,1.1,1.2,86.3,0.4,1.8,2.2,1.8,0.8,1.3,0.4,1.8,18.4,0,0,0.1,22757000.0
111,Kelly Olynyk,NOP,2024,34,44,12,32,20.2,8.7,3.0,6.1,50.0,0.8,1.8,41.8,1.9,2.5,76.9,1.4,3.3,4.7,2.9,1.7,0.8,0.4,2.8,20.5,2,0,-1.3,12804878.0
797,Dereck Lively II,DAL,2024,21,36,21,15,23.1,8.7,3.7,5.3,70.2,0.0,0.0,0.0,1.3,2.0,63.0,2.9,4.6,7.5,2.4,1.1,0.6,1.6,2.8,26.5,8,0,3.4,5014560.0
775,Tyrese Martin,BKN,2024,26,60,16,44,21.9,8.7,3.2,7.8,40.6,1.7,4.7,35.1,0.8,1.0,79.3,1.0,2.7,3.7,2.0,1.2,0.6,0.2,1.3,17.1,1,0,-4.3,635853.0
187,Dorian Finney-Smith,LAL,2024,32,63,36,27,28.9,8.7,3.1,6.9,44.8,2.0,5.0,41.1,0.5,0.7,66.7,1.3,2.7,3.9,1.4,0.9,0.9,0.4,2.2,18.5,0,0,4.9,14924168.0
714,Jaden Hardy,DAL,2024,22,57,30,27,15.9,8.7,3.2,7.3,43.5,1.3,3.5,38.6,1.1,1.5,69.8,0.2,1.4,1.6,1.4,1.4,0.5,0.1,1.6,13.0,0,0,-1.1,2019699.0
421,Danté Exum,DAL,2024,29,20,7,13,18.6,8.7,3.2,6.7,47.8,1.2,2.7,43.4,1.2,1.6,74.2,0.2,1.5,1.7,2.8,1.1,0.6,0.2,1.7,16.0,0,0,-2.4,3150000.0
902,Kyshawn George,WAS,2024,21,68,15,53,26.5,8.7,3.0,8.0,37.2,1.7,5.2,32.2,1.0,1.4,75.3,0.7,3.5,4.2,2.5,1.4,1.0,0.7,3.0,21.2,1,0,-5.3,2825520.0
903,Isaiah Collier,UTA,2024,20,71,14,57,25.9,8.7,3.3,7.8,42.2,0.6,2.4,24.9,1.5,2.2,68.2,0.5,2.9,3.3,6.3,2.9,0.9,0.2,2.1,22.6,11,0,-5.7,2520120.0
792,Jaime Jaquez Jr.,MIA,2024,24,66,32,34,20.7,8.6,3.2,7.0,46.1,0.6,1.8,31.1,1.6,2.2,75.4,1.3,3.1,4.4,2.5,1.5,0.9,0.2,1.2,19.6,3,1,-2.3,3685800.0
904,Ja'Kobe Walter,TOR,2024,20,52,19,33,21.2,8.6,3.1,7.6,40.5,1.3,3.6,34.9,1.3,1.6,79.5,1.1,1.9,3.1,1.6,1.0,0.8,0.2,1.8,16.8,1,0,-1.6,3565000.0
905,Matas Buzelis,CHI,2024,20,80,39,41,18.9,8.6,3.2,6.9,45.4,1.2,3.3,36.1,1.1,1.4,81.5,0.7,2.8,3.5,1.0,0.9,0.4,0.9,1.6,17.2,1,0,-0.4,5195520.0
630,Sam Hauser,BOS,2024,27,71,52,19,21.7,8.5,3.0,6.7,45.1,2.3,5.6,41.6,0.2,0.2,100.0,0.6,2.5,3.2,0.9,0.3,0.6,0.2,1.2,15.6,0,0,4.6,2092344.0
201,Larry Nance Jr.,ATL,2024,32,24,10,14,19.3,8.5,3.3,6.5,51.6,1.4,3.2,44.7,0.4,0.5,69.2,1.0,3.3,4.3,1.6,0.7,0.8,0.5,1.5,19.4,3,0,-4.0,11205000.0
810,Cason Wallace,OKC,2024,21,68,55,13,27.6,8.4,3.4,7.2,47.4,1.1,3.1,35.6,0.4,0.5,81.1,1.0,2.3,3.4,2.5,0.9,1.8,0.5,2.1,22.2,0,0,5.4,5555880.0
178,Brandon Clarke,MEM,2024,28,64,40,24,18.9,8.3,3.7,5.9,62.1,0.0,0.3,5.9,1.0,1.4,70.1,2.0,3.1,5.1,1.0,0.6,0.8,0.6,2.3,19.5,2,0,2.8,12500000.0
621,Dalano Banton,POR,2024,25,67,28,39,16.7,8.3,3.0,7.6,39.1,1.1,3.3,32.4,1.4,1.9,72.8,0.4,1.6,2.0,2.4,1.3,0.6,0.5,0.9,16.5,0,0,-0.8,2196970.0
773,Keon Ellis,SAC,2024,25,80,39,41,24.4,8.3,2.8,5.8,48.9,1.7,4.0,43.3,0.9,1.1,84.9,0.8,1.9,2.7,1.5,0.9,1.5,0.8,2.2,19.8,0,0,0.8,2120693.0
217,Bruce Brown,NOP,2024,28,41,15,26,22.5,8.3,3.2,7.5,42.1,0.7,2.0,33.3,1.3,1.6,81.5,1.0,3.0,4.0,2.0,1.0,0.8,0.2,1.7,18.4,0,0,-5.5,23000000.0
197,Taurean Prince,MIL,2024,31,80,46,34,27.1,8.2,2.9,6.4,45.7,1.8,4.2,43.9,0.5,0.6,81.3,0.4,3.2,3.6,1.9,1.0,1.0,0.2,2.1,17.8,1,0,-0.3,2087519.0
74,Mike Conley,MIN,2024,37,71,44,27,24.7,8.2,2.6,6.6,40.0,1.8,4.4,41.0,1.1,1.3,90.0,0.5,2.1,2.6,4.5,1.1,1.1,0.2,1.6,20.9,1,0,3.7,9975962.0
490,Jalen Smith,CHI,2024,25,64,28,36,15.0,8.2,3.0,6.4,46.6,1.1,3.5,32.4,1.1,1.4,80.9,1.4,4.2,5.6,1.0,0.6,0.3,0.7,1.5,18.7,4,0,-0.6,8571429.0
745,Peyton Watson,DEN,2024,22,68,40,28,24.3,8.1,3.0,6.3,47.7,0.7,2.0,35.3,1.4,2.0,69.3,0.7,2.7,3.4,1.4,0.8,0.7,1.4,1.8,19.7,0,0,-0.4,2413560.0
906,Quinten Post,GSW,2024,25,42,26,16,16.3,8.1,2.9,6.5,44.9,1.7,4.3,40.8,0.5,0.6,77.8,0.8,2.7,3.5,1.3,0.8,0.4,0.4,2.0,16.0,0,0,1.0,438920.0
551,Davion Mitchell,MIA,2024,26,74,25,49,27.4,7.9,3.0,6.4,46.8,1.1,2.9,39.8,0.8,1.1,69.0,0.5,1.8,2.3,4.9,1.7,1.0,0.2,2.5,19.9,1,0,0.0,6451230.0
588,Day'Ron Sharpe,BKN,2024,23,50,14,36,18.1,7.9,3.3,6.3,52.1,0.2,0.9,24.4,1.1,1.5,75.7,3.0,3.6,6.6,1.8,1.3,0.8,0.8,2.3,22.3,4,0,1.3,3989122.0
374,Caleb Martin,DAL,2024,29,45,17,28,27.1,7.9,2.9,6.8,42.4,0.8,2.3,35.9,1.4,2.2,62.2,1.2,2.8,3.9,2.1,1.2,1.0,0.5,1.9,19.2,1,0,-3.4,8149001.0
909,Karlo Matković,NOP,2024,24,42,12,30,18.8,7.7,3.2,5.6,57.4,0.5,1.6,31.8,0.8,1.0,77.3,1.5,3.5,5.0,1.1,1.0,0.5,1.0,2.5,18.8,4,0,-2.1,1407153.0
283,Terance Mann,ATL,2024,28,67,37,30,21.1,7.7,3.1,6.2,49.6,0.9,2.4,36.8,0.7,1.0,69.1,1.0,2.0,3.0,1.8,0.7,0.7,0.2,1.9,16.1,0,0,-1.4,11423077.0
93,Lonzo Ball,CHI,2024,27,35,16,19,22.2,7.6,2.5,6.9,36.6,1.9,5.6,34.4,0.6,0.8,81.5,0.7,2.7,3.4,3.3,1.2,1.3,0.5,1.6,20.9,0,0,2.9,21395348.0
910,AJ Johnson,WAS,2024,20,29,8,21,22.0,7.6,2.8,7.3,38.5,0.8,3.1,26.7,1.1,1.3,86.5,0.3,1.8,2.0,2.6,1.2,0.4,0.1,1.7,14.3,0,0,-5.2,2795294.0
342,Garrison Mathews,ATL,2024,28,47,21,26,17.6,7.5,2.2,5.5,39.7,1.8,4.6,39.0,1.4,1.7,82.1,0.3,1.6,1.9,1.3,0.7,0.6,0.3,1.7,13.6,0,0,-1.3,2230253.0
417,Matisse Thybulle,POR,2024,28,15,8,7,20.8,7.5,2.8,5.9,47.7,1.4,3.2,43.8,0.5,1.0,46.7,0.9,2.5,3.5,1.9,0.9,2.2,0.6,0.9,22.0,0,0,0.1,11025160.0
463,Josh Green,CHA,2024,24,68,17,51,27.8,7.4,2.6,6.2,42.8,1.4,3.6,39.1,0.7,1.1,68.1,0.8,1.7,2.5,1.6,1.0,1.1,0.2,2.4,15.8,0,0,-5.4,12654321.0
100,Richaun Holmes,WAS,2024,31,31,9,22,17.2,7.4,2.9,4.5,64.7,0.0,0.1,0.0,1.6,1.9,83.3,2.0,3.7,5.7,1.4,0.7,0.3,0.7,1.6,18.7,3,0,-1.2,12648321.0
733,AJ Green,MIL,2024,25,73,44,29,22.7,7.4,2.5,5.8,42.9,2.1,5.0,42.7,0.3,0.4,81.5,0.2,2.1,2.4,1.5,0.5,0.5,0.1,2.2,13.8,0,0,3.1,2120693.0
90,Andre Drummond,PHI,2024,31,40,12,28,18.8,7.3,2.9,5.9,50.0,0.1,0.5,15.0,1.4,2.3,62.2,2.7,5.0,7.8,0.9,1.4,1.0,0.5,2.4,20.8,5,0,-6.1,5000000.0
818,Ricky Council IV,PHI,2024,23,73,16,57,17.1,7.3,2.4,6.3,38.2,0.8,2.9,25.8,1.7,2.1,80.4,0.7,2.2,2.9,1.3,0.7,0.4,0.2,0.9,13.9,3,0,-2.2,1891857.0
130,Alec Burks,MIA,2024,33,49,26,23,17.6,7.3,2.3,5.5,42.4,1.8,4.2,42.5,0.8,1.0,77.6,0.3,2.2,2.5,1.1,0.6,0.6,0.1,0.8,13.5,0,0,2.2,2087519.0
586,Vít Krejčí,ATL,2024,25,57,28,29,20.2,7.2,2.5,5.1,49.7,1.6,3.6,43.7,0.6,0.8,71.1,0.4,2.4,2.7,2.6,0.9,0.6,0.5,1.8,16.8,1,0,-1.2,2162606.0
788,GG Jackson,MEM,2024,20,29,19,10,15.8,7.2,2.6,6.9,37.2,1.1,3.3,33.7,1.0,1.4,72.5,0.9,2.2,3.2,1.0,1.1,0.4,0.2,1.0,13.2,0,0,-2.3,1891857.0
912,Tristan da Silva,ORL,2024,24,74,35,39,22.0,7.2,2.7,6.5,41.2,1.1,3.2,33.5,0.7,0.9,87.3,1.0,2.3,3.3,1.5,0.8,0.4,0.2,1.3,14.8,1,0,-1.7,3628440.0
465,Tre Jones,CHI,2024,25,46,21,25,19.7,7.2,2.8,5.2,53.8,0.4,1.0,39.6,1.2,1.5,82.1,0.7,1.8,2.5,4.2,0.8,0.8,0.2,1.2,18.8,1,0,-0.7,9104167.0
364,Goga Bitadze,ORL,2024,25,70,38,32,20.4,7.2,3.0,4.8,61.1,0.0,0.4,10.7,1.2,1.9,63.9,2.4,4.2,6.6,2.0,1.0,0.7,1.4,2.1,23.3,15,0,1.1,9057971.0
450,Sam Merrill,CLE,2024,29,71,54,17,19.7,7.2,2.4,6.0,40.6,1.9,5.2,37.2,0.4,0.4,96.6,0.5,1.7,2.2,1.5,0.5,0.7,0.2,1.7,14.4,0,0,4.5,2164993.0
915,Jamal Shead,TOR,2024,22,75,28,47,19.6,7.1,2.7,6.7,40.5,1.0,3.0,32.3,0.7,0.9,76.8,0.4,1.1,1.5,4.2,1.6,0.8,0.1,2.1,16.4,1,0,-3.1,1862265.0
916,Jamison Battle,TOR,2024,24,59,21,38,17.7,7.1,2.5,5.9,42.9,1.8,4.4,40.5,0.3,0.3,88.9,0.6,2.1,2.7,0.9,0.5,0.3,0.2,1.6,12.6,0,0,-3.1,1000000.0
352,Josh Okogie,CHA,2024,26,40,11,29,15.6,7.1,2.4,5.3,44.3,0.8,2.3,34.8,1.6,2.1,74.1,1.1,1.7,2.8,0.8,0.8,1.2,0.5,1.2,16.0,1,0,-0.3,8250000.0
315,Alex Caruso,OKC,2024,31,54,44,10,19.3,7.1,2.6,5.8,44.6,1.1,3.1,35.3,0.8,0.9,82.4,0.7,2.2,2.9,2.5,0.7,1.6,0.6,1.9,20.2,0,0,5.9,9890000.0
861,Jalen Hood-Schifino,PHI,2024,22,15,3,12,21.0,7.1,2.5,6.5,37.8,0.9,3.1,30.4,1.2,1.4,85.7,0.2,1.6,1.8,2.5,1.2,0.3,0.5,1.7,14.1,0,0,-6.4,3879840.0
638,Jeff Dowtin Jr.,PHI,2024,28,41,10,31,15.1,7.0,2.7,5.6,48.7,0.7,1.7,40.0,0.8,1.1,73.3,0.3,1.2,1.5,1.9,0.4,0.6,0.3,0.7,13.8,0,0,-2.5,2196970.0
231,Cameron Payne,NYK,2024,30,72,46,26,15.1,6.9,2.5,6.2,40.1,1.3,3.6,36.3,0.7,0.8,90.7,0.2,1.3,1.4,2.8,0.7,0.5,0.2,1.5,14.5,0,0,2.8,2087519.0
752,Jake LaRavia,SAC,2024,23,66,40,26,20.4,6.9,2.4,5.1,47.5,0.9,2.2,42.3,1.2,1.7,67.8,1.4,2.6,3.9,2.4,1.3,0.9,0.3,2.0,17.8,2,0,1.9,3352680.0
918,Antonio Reeves,NOP,2024,24,44,6,38,15.0,6.9,2.6,5.6,45.6,1.2,2.9,39.5,0.6,0.8,80.0,0.4,1.0,1.4,0.9,0.7,0.5,0.1,0.9,11.0,0,0,-3.4,1157153.0
